date,sox
2010-12-31,411.82000732421875
2011-01-03,415.04998779296875
2011-01-04,415.5799865722656
2011-01-05,417.0899963378906
2011-01-06,424.7699890136719
2011-01-07,425.760009765625
2011-01-10,430.1700134277344
2011-01-11,431.5199890136719
2011-01-12,440.010009765625
2011-01-13,439.82000732421875
2011-01-14,451.5899963378906
2011-01-18,449.92999267578125
2011-01-19,439.3299865722656
2011-01-20,434.7699890136719
2011-01-21,431.6499938964844
2011-01-24,442.4200134277344
2011-01-25,439.1199951171875
2011-01-26,442.94000244140625
2011-01-27,451.2799987792969
2011-01-28,438.6099853515625
2011-01-31,440.510009765625
2011-02-01,451.8299865722656
2011-02-02,453.9100036621094
2011-02-03,453.6600036621094
2011-02-04,463.1099853515625
2011-02-07,461.25
2011-02-08,460.8999938964844
2011-02-09,457.6000061035156
2011-02-10,459.25
2011-02-11,462.82000732421875
2011-02-14,466.3999938964844
2011-02-15,461.3800048828125
2011-02-16,466.55999755859375
2011-02-17,473.2200012207031
2011-02-18,471.4599914550781
2011-02-22,452.80999755859375
2011-02-23,444.2699890136719
2011-02-24,451.8999938964844
2011-02-25,463.69000244140625
2011-02-28,458.6199951171875
2011-03-01,449.7799987792969
2011-03-02,456.0899963378906
2011-03-03,464.7699890136719
2011-03-04,459.82000732421875
2011-03-07,447.3500061035156
2011-03-08,447.94000244140625
2011-03-09,434.3500061035156
2011-03-10,423.7300109863281
2011-03-11,427.9100036621094
2011-03-14,427.1700134277344
2011-03-15,421.7900085449219
2011-03-16,412.44000244140625
2011-03-17,417.9700012207031
2011-03-18,419.20001220703125
2011-03-21,426.7900085449219
2011-03-22,422.9100036621094
2011-03-23,426.94000244140625
2011-03-24,437.4100036621094
2011-03-25,436.2699890136719
2011-03-28,436.75
2011-03-29,441.0400085449219
2011-03-30,441.3800048828125
2011-03-31,437.3599853515625
2011-04-01,432.8500061035156
2011-04-04,429.04998779296875
2011-04-05,438.7799987792969
2011-04-06,445.5
2011-04-07,443.25
2011-04-08,439.5799865722656
2011-04-11,435.8800048828125
2011-04-12,426.7799987792969
2011-04-13,427.8900146484375
2011-04-14,428.4100036621094
2011-04-15,431.2300109863281
2011-04-18,423.44000244140625
2011-04-19,425.260009765625
2011-04-20,443.4200134277344
2011-04-21,443.20001220703125
2011-04-25,443.4100036621094
2011-04-26,450.4800109863281
2011-04-27,450.6400146484375
2011-04-28,447.5400085449219
2011-04-29,449.55999755859375
2011-05-02,445.05999755859375
2011-05-03,439.42999267578125
2011-05-04,439.70001220703125
2011-05-05,440.3500061035156
2011-05-06,443.6600036621094
2011-05-09,442.3599853515625
2011-05-10,444.5899963378906
2011-05-11,440.8900146484375
2011-05-12,447.1300048828125
2011-05-13,440.95001220703125
2011-05-16,434.69000244140625
2011-05-17,429.4800109863281
2011-05-18,437.5899963378906
2011-05-19,433.8699951171875
2011-05-20,432.55999755859375
2011-05-23,423.3399963378906
2011-05-24,420.2099914550781
2011-05-25,424.2099914550781
2011-05-26,428.239990234375
2011-05-27,433.0899963378906
2011-05-31,439.6000061035156
2011-06-01,426.2799987792969
2011-06-02,426.4200134277344
2011-06-03,418.5199890136719
2011-06-06,415.3399963378906
2011-06-07,417.6400146484375
2011-06-08,408.94000244140625
2011-06-09,409.6199951171875
2011-06-10,402.79998779296875
2011-06-13,399.0799865722656
2011-06-14,406.75
2011-06-15,398.44000244140625
2011-06-16,393.8699951171875
2011-06-17,388.2099914550781
2011-06-20,388.7300109863281
2011-06-21,398.6099853515625
2011-06-22,396.7300109863281
2011-06-23,402.55999755859375
2011-06-24,392.5
2011-06-27,395.2699890136719
2011-06-28,400.5199890136719
2011-06-29,400.1700134277344
2011-06-30,410.3500061035156
2011-07-01,419.1099853515625
2011-07-05,414.94000244140625
2011-07-06,411.7900085449219
2011-07-07,420.3999938964844
2011-07-08,413.79998779296875
2011-07-11,406.7300109863281
2011-07-12,394.9599914550781
2011-07-13,393.8699951171875
2011-07-14,387.760009765625
2011-07-15,390.07000732421875
2011-07-18,384.6300048828125
2011-07-19,397.4100036621094
2011-07-20,395.1099853515625
2011-07-21,398.8800048828125
2011-07-22,408.55999755859375
2011-07-25,403.0799865722656
2011-07-26,406.4700012207031
2011-07-27,391.1300048828125
2011-07-28,390.5299987792969
2011-07-29,386.94000244140625
2011-08-01,386.92999267578125
2011-08-02,375.1700134277344
2011-08-03,379.3900146484375
2011-08-04,357.32000732421875
2011-08-05,350.2200012207031
2011-08-08,331.3299865722656
2011-08-09,346.69000244140625
2011-08-10,339.5400085449219
2011-08-11,357.1199951171875
2011-08-12,355.6199951171875
2011-08-15,362.6499938964844
2011-08-16,355.4100036621094
2011-08-17,353.1000061035156
2011-08-18,332.2300109863281
2011-08-19,326.32000732421875
2011-08-22,328.94000244140625
2011-08-23,346.0899963378906
2011-08-24,345.69000244140625
2011-08-25,336.3299865722656
2011-08-26,345.7799987792969
2011-08-29,358.44000244140625
2011-08-30,358.2300109863281
2011-08-31,355.7900085449219
2011-09-01,349.8500061035156
2011-09-02,341.4599914550781
2011-09-06,339.0899963378906
2011-09-07,354.260009765625
2011-09-08,352.1499938964844
2011-09-09,348.3999938964844
2011-09-12,358.9599914550781
2011-09-13,366.1700134277344
2011-09-14,375.7300109863281
2011-09-15,381.0899963378906
2011-09-16,381.9100036621094
2011-09-19,377.489990234375
2011-09-20,372.760009765625
2011-09-21,365.3699951171875
2011-09-22,352.7799987792969
2011-09-23,359.95001220703125
2011-09-26,359.5
2011-09-27,366.010009765625
2011-09-28,355.3599853515625
2011-09-29,350.82000732421875
2011-09-30,338.82000732421875
2011-10-03,326.3699951171875
2011-10-04,340.2300109863281
2011-10-05,350.7799987792969
2011-10-06,355.1700134277344
2011-10-07,356.7300109863281
2011-10-10,366.7900085449219
2011-10-11,365.70001220703125
2011-10-12,369.17999267578125
2011-10-13,376.6000061035156
2011-10-14,380.8599853515625
2011-10-17,370.30999755859375
2011-10-18,378.6600036621094
2011-10-19,370.1600036621094
2011-10-20,363.8800048828125
2011-10-21,372.1000061035156
2011-10-24,384.6499938964844
2011-10-25,377.4599914550781
2011-10-26,379.4800109863281
2011-10-27,395.739990234375
2011-10-28,396.3299865722656
2011-10-31,386.489990234375
2011-11-01,374.04998779296875
2011-11-02,375.8800048828125
2011-11-03,387.1499938964844
2011-11-04,391.4800109863281
2011-11-07,390.8699951171875
2011-11-08,393.2200012207031
2011-11-09,375.0400085449219
2011-11-10,378.1499938964844
2011-11-11,391.6000061035156
2011-11-14,386.55999755859375
2011-11-15,392.2300109863281
2011-11-16,389.9200134277344
2011-11-17,374.3500061035156
2011-11-18,371.25
2011-11-21,364.20001220703125
2011-11-22,359.6600036621094
2011-11-23,348.1700134277344
2011-11-25,344.1400146484375
2011-11-28,355.1700134277344
2011-11-29,352.6199951171875
2011-11-30,373.32000732421875
2011-12-01,375.30999755859375
2011-12-02,374.57000732421875
2011-12-05,378.1199951171875
2011-12-06,377.4100036621094
2011-12-07,381.8500061035156
2011-12-08,371.1300048828125
2011-12-09,375.6700134277344
2011-12-12,365.1499938964844
2011-12-13,356.5299987792969
2011-12-14,350.7300109863281
2011-12-15,350.0400085449219
2011-12-16,352.8599853515625
2011-12-19,343.3599853515625
2011-12-20,358.7300109863281
2011-12-21,354.45001220703125
2011-12-22,366.80999755859375
2011-12-23,368.6000061035156
2011-12-27,368.010009765625
2011-12-28,362.5899963378906
2011-12-29,365.92999267578125
2011-12-30,364.44000244140625
2012-01-03,368.6000061035156
2012-01-04,368.6600036621094
2012-01-05,374.1700134277344
2012-01-06,375.2200012207031
2012-01-09,382.5899963378906
2012-01-10,386.2799987792969
2012-01-11,387.8900146484375
2012-01-12,391.75
2012-01-13,383.4700012207031
2012-01-17,385.2200012207031
2012-01-18,404.6000061035156
2012-01-19,412.1099853515625
2012-01-20,414.3399963378906
2012-01-23,413.0899963378906
2012-01-24,414.5400085449219
2012-01-25,416.45001220703125
2012-01-26,411.94000244140625
2012-01-27,413.3399963378906
2012-01-30,408.739990234375
2012-01-31,408.94000244140625
2012-02-01,418.739990234375
2012-02-02,420.55999755859375
2012-02-03,427.989990234375
2012-02-06,421.8699951171875
2012-02-07,422.29998779296875
2012-02-08,427.5899963378906
2012-02-09,428.9800109863281
2012-02-10,420.1499938964844
2012-02-13,421.7300109863281
2012-02-14,423.4599914550781
2012-02-15,425.4800109863281
2012-02-16,435.8800048828125
2012-02-17,432.0400085449219
2012-02-21,426.0
2012-02-22,424.05999755859375
2012-02-23,424.6700134277344
2012-02-24,423.7900085449219
2012-02-27,424.25
2012-02-28,430.989990234375
2012-02-29,424.1700134277344
2012-03-01,424.7799987792969
2012-03-02,420.3500061035156
2012-03-05,409.6499938964844
2012-03-06,405.95001220703125
2012-03-07,412.239990234375
2012-03-08,418.3500061035156
2012-03-09,422.8500061035156
2012-03-12,418.57000732421875
2012-03-13,428.20001220703125
2012-03-14,426.6499938964844
2012-03-15,434.989990234375
2012-03-16,435.4100036621094
2012-03-19,438.69000244140625
2012-03-20,435.5400085449219
2012-03-21,437.19000244140625
2012-03-22,434.5400085449219
2012-03-23,435.67999267578125
2012-03-26,441.8800048828125
2012-03-27,441.6000061035156
2012-03-28,436.1000061035156
2012-03-29,436.8500061035156
2012-03-30,438.6400146484375
2012-04-02,438.44000244140625
2012-04-03,431.5
2012-04-04,421.8999938964844
2012-04-05,423.20001220703125
2012-04-09,417.0799865722656
2012-04-10,409.6499938964844
2012-04-11,416.4200134277344
2012-04-12,424.1600036621094
2012-04-13,416.42999267578125
2012-04-16,416.70001220703125
2012-04-17,423.20001220703125
2012-04-18,419.510009765625
2012-04-19,415.0299987792969
2012-04-20,405.1700134277344
2012-04-23,400.1499938964844
2012-04-24,397.1000061035156
2012-04-25,406.3999938964844
2012-04-26,415.20001220703125
2012-04-27,415.9100036621094
2012-04-30,413.3900146484375
2012-05-01,414.8699951171875
2012-05-02,416.80999755859375
2012-05-03,406.489990234375
2012-05-04,397.94000244140625
2012-05-07,396.9200134277344
2012-05-08,394.3599853515625
2012-05-09,393.1499938964844
2012-05-10,391.739990234375
2012-05-11,394.6000061035156
2012-05-14,390.30999755859375
2012-05-15,386.2900085449219
2012-05-16,379.82000732421875
2012-05-17,371.45001220703125
2012-05-18,364.4800109863281
2012-05-21,373.8500061035156
2012-05-22,370.9800109863281
2012-05-23,372.3299865722656
2012-05-24,367.07000732421875
2012-05-25,372.1099853515625
2012-05-29,379.6600036621094
2012-05-30,372.20001220703125
2012-05-31,368.3699951171875
2012-06-01,353.1700134277344
2012-06-04,352.69000244140625
2012-06-05,360.5
2012-06-06,372.57000732421875
2012-06-07,367.4700012207031
2012-06-08,372.7300109863281
2012-06-11,365.69000244140625
2012-06-12,373.739990234375
2012-06-13,369.7900085449219
2012-06-14,369.1499938964844
2012-06-15,375.1499938964844
2012-06-18,380.54998779296875
2012-06-19,384.94000244140625
2012-06-20,388.5899963378906
2012-06-21,372.7099914550781
2012-06-22,378.6499938964844
2012-06-25,365.54998779296875
2012-06-26,366.8699951171875
2012-06-27,371.7099914550781
2012-06-28,369.3800048828125
2012-06-29,385.4599914550781
2012-07-02,384.7900085449219
2012-07-03,390.29998779296875
2012-07-05,385.67999267578125
2012-07-06,376.0400085449219
2012-07-09,371.4700012207031
2012-07-10,363.010009765625
2012-07-11,359.6700134277344
2012-07-12,353.69000244140625
2012-07-13,357.010009765625
