date,soxx
2011-08-23,15.626667022705078
2011-08-24,15.640000343322754
2011-08-25,15.229999542236328
2011-08-26,15.653332710266113
2011-08-29,16.200000762939453
2011-08-30,16.196666717529297
2011-08-31,16.113332748413086
2011-09-01,15.850000381469727
2011-09-02,15.473333358764648
2011-09-06,15.369999885559082
2011-09-07,16.023332595825195
2011-09-08,15.953332901000977
2011-09-09,15.783332824707031
2011-09-12,16.239999771118164
2011-09-13,16.559999465942383
2011-09-14,16.98666763305664
2011-09-15,17.260000228881836
2011-09-16,17.28333282470703
2011-09-19,17.100000381469727
2011-09-20,16.8799991607666
2011-09-21,16.540000915527344
2011-09-22,15.983332633972168
2011-09-23,16.273332595825195
2011-09-26,16.219999313354492
2011-09-27,16.516666412353516
2011-09-28,16.05666732788086
2011-09-29,15.850000381469727
2011-09-30,15.30666732788086
2011-10-03,14.739999771118164
2011-10-04,15.326666831970215
2011-10-05,15.813332557678223
2011-10-06,16.00666618347168
2011-10-07,16.079999923706055
2011-10-10,16.53333282470703
2011-10-11,16.516666412353516
2011-10-12,16.639999389648438
2011-10-13,16.976667404174805
2011-10-14,17.170000076293945
2011-10-17,16.72333335876465
2011-10-18,17.059999465942383
2011-10-19,16.71666717529297
2011-10-20,16.426666259765625
2011-10-21,16.77666664123535
2011-10-24,17.336666107177734
2011-10-25,17.049999237060547
2011-10-26,17.106666564941406
2011-10-27,17.829999923706055
2011-10-28,17.899999618530273
2011-10-31,17.46666717529297
2011-11-01,16.90999984741211
2011-11-02,16.97333335876465
2011-11-03,17.479999542236328
2011-11-04,17.68000030517578
2011-11-07,17.670000076293945
2011-11-08,17.75
2011-11-09,16.96666717529297
2011-11-10,17.079999923706055
2011-11-11,17.68000030517578
2011-11-14,17.48666763305664
2011-11-15,17.706666946411133
2011-11-16,17.64666748046875
2011-11-17,16.963333129882812
2011-11-18,16.803333282470703
2011-11-21,16.489999771118164
2011-11-22,16.280000686645508
2011-11-23,15.766667366027832
2011-11-25,15.573332786560059
2011-11-28,16.046667098999023
2011-11-29,15.946666717529297
2011-11-30,16.843332290649414
2011-12-01,16.956666946411133
2011-12-02,16.959999084472656
2011-12-05,17.100000381469727
2011-12-06,17.05666732788086
2011-12-07,17.28333282470703
2011-12-08,16.773332595825195
2011-12-09,16.996667861938477
2011-12-12,16.543333053588867
2011-12-13,16.149999618530273
2011-12-14,15.896666526794434
2011-12-15,15.856666564941406
2011-12-16,16.010000228881836
2011-12-19,15.546667098999023
2011-12-20,16.23666763305664
2011-12-21,16.073333740234375
2011-12-22,16.57666778564453
2011-12-23,16.649999618530273
2011-12-27,16.6299991607666
2011-12-28,16.383333206176758
2011-12-29,16.52666664123535
2011-12-30,16.46666717529297
2012-01-03,16.67333221435547
2012-01-04,16.67333221435547
2012-01-05,16.899999618530273
2012-01-06,16.94333267211914
2012-01-09,17.286666870117188
2012-01-10,17.459999084472656
2012-01-11,17.520000457763672
2012-01-12,17.706666946411133
2012-01-13,17.34666633605957
2012-01-17,17.39666748046875
2012-01-18,18.280000686645508
2012-01-19,18.643333435058594
2012-01-20,18.733333587646484
2012-01-23,18.67333221435547
2012-01-24,18.739999771118164
2012-01-25,18.81999969482422
2012-01-26,18.623332977294922
2012-01-27,18.683332443237305
2012-01-30,18.489999771118164
2012-01-31,18.503332138061523
2012-02-01,18.916667938232422
2012-02-02,19.020000457763672
2012-02-03,19.316667556762695
2012-02-06,19.09666633605957
2012-02-07,19.106666564941406
2012-02-08,19.336666107177734
2012-02-09,19.399999618530273
2012-02-10,19.023332595825195
2012-02-13,19.079999923706055
2012-02-14,19.149999618530273
2012-02-15,19.25
2012-02-16,19.733333587646484
2012-02-17,19.549999237060547
2012-02-21,19.28333282470703
2012-02-22,19.213333129882812
2012-02-23,19.246667861938477
2012-02-24,19.18666648864746
2012-02-27,19.206666946411133
2012-02-28,19.516666412353516
2012-02-29,19.226667404174805
2012-03-01,19.239999771118164
2012-03-02,19.023332595825195
2012-03-05,18.56999969482422
2012-03-06,18.39666748046875
2012-03-07,18.666667938232422
2012-03-08,18.94333267211914
2012-03-09,19.149999618530273
2012-03-12,18.96666717529297
2012-03-13,19.3799991607666
2012-03-14,19.316667556762695
2012-03-15,19.700000762939453
2012-03-16,19.733333587646484
2012-03-19,19.873332977294922
2012-03-20,19.71666717529297
2012-03-21,19.796667098999023
2012-03-22,19.690000534057617
2012-03-23,19.729999542236328
2012-03-26,19.96666717529297
2012-03-27,19.959999084472656
2012-03-28,19.729999542236328
2012-03-29,19.733333587646484
2012-03-30,19.816667556762695
2012-04-02,19.833332061767578
2012-04-03,19.516666412353516
2012-04-04,19.086666107177734
2012-04-05,19.116666793823242
2012-04-09,18.863332748413086
2012-04-10,18.50666618347168
2012-04-11,18.816667556762695
2012-04-12,19.17333221435547
2012-04-13,18.833332061767578
2012-04-16,18.82666778564453
2012-04-17,19.1200008392334
2012-04-18,18.979999542236328
2012-04-19,18.746667861938477
2012-04-20,18.31333351135254
2012-04-23,18.09000015258789
2012-04-24,17.956666946411133
2012-04-25,18.356666564941406
2012-04-26,18.780000686645508
2012-04-27,18.78333282470703
2012-04-30,18.703332901000977
2012-05-01,18.760000228881836
2012-05-02,18.850000381469727
2012-05-03,18.3799991607666
2012-05-04,18.010000228881836
2012-05-07,17.956666946411133
2012-05-08,17.85333251953125
2012-05-09,17.790000915527344
2012-05-10,17.72333335876465
2012-05-11,17.84666633605957
2012-05-14,17.67333221435547
2012-05-15,17.48666763305664
2012-05-16,17.21666717529297
2012-05-17,16.836666107177734
2012-05-18,16.51333236694336
2012-05-21,16.926666259765625
2012-05-22,16.803333282470703
2012-05-23,16.8700008392334
2012-05-24,16.6299991607666
2012-05-25,16.796667098999023
2012-05-29,17.156667709350586
2012-05-30,16.916667938232422
2012-05-31,16.739999771118164
2012-06-01,16.023332595825195
2012-06-04,15.99666690826416
2012-06-05,16.303333282470703
2012-06-06,16.816667556762695
2012-06-07,16.666667938232422
2012-06-08,16.84000015258789
2012-06-11,16.60333251953125
2012-06-12,16.899999618530273
2012-06-13,16.766666412353516
2012-06-14,16.729999542236328
2012-06-15,16.99333381652832
2012-06-18,17.229999542236328
2012-06-19,17.416667938232422
2012-06-20,17.56999969482422
2012-06-21,16.85333251953125
2012-06-22,17.09666633605957
2012-06-25,16.543333053588867
2012-06-26,16.606666564941406
2012-06-27,16.81999969482422
2012-06-28,16.713333129882812
2012-06-29,17.440000534057617
2012-07-02,17.413333892822266
2012-07-03,17.626667022705078
2012-07-05,17.49333381652832
2012-07-06,17.053333282470703
2012-07-09,16.82666778564453
2012-07-10,16.479999542236328
2012-07-11,16.296667098999023
2012-07-12,16.040000915527344
2012-07-13,16.15333366394043
2012-07-16,16.003332138061523
2012-07-17,15.936667442321777
2012-07-18,16.479999542236328
2012-07-19,16.809999465942383
2012-07-20,16.530000686645508
2012-07-23,16.393333435058594
2012-07-24,16.316667556762695
2012-07-25,16.643333435058594
2012-07-26,17.010000228881836
2012-07-27,17.426666259765625
2012-07-30,17.270000457763672
2012-07-31,17.39666748046875
2012-08-01,17.393333435058594
2012-08-02,17.290000915527344
2012-08-03,17.676666259765625
2012-08-06,17.73666763305664
2012-08-07,18.14666748046875
2012-08-08,18.190000534057617
2012-08-09,18.333332061767578
2012-08-10,18.426666259765625
2012-08-13,18.266666412353516
2012-08-14,18.126667022705078
2012-08-15,18.229999542236328
2012-08-16,18.516666412353516
2012-08-17,18.383333206176758
2012-08-20,18.260000228881836
2012-08-21,18.270000457763672
2012-08-22,18.136667251586914
2012-08-23,18.03333282470703
2012-08-24,18.123332977294922
2012-08-27,18.053333282470703
2012-08-28,18.02666664123535
2012-08-29,18.046667098999023
2012-08-30,17.770000457763672
2012-08-31,17.983333587646484
2012-09-04,17.843332290649414
2012-09-05,17.746667861938477
2012-09-06,18.286666870117188
2012-09-07,18.23666763305664
2012-09-10,17.920000076293945
2012-09-11,18.036666870117188
2012-09-12,18.07666778564453
2012-09-13,18.23666763305664
2012-09-14,18.476667404174805
2012-09-17,18.286666870117188
2012-09-18,18.209999084472656
2012-09-19,18.100000381469727
2012-09-20,17.92333221435547
2012-09-21,17.94333267211914
2012-09-24,17.68666648864746
2012-09-25,17.170000076293945
2012-09-26,17.046667098999023
2012-09-27,17.433332443237305
2012-09-28,17.293333053588867
2012-10-01,17.226667404174805
2012-10-02,17.309999465942383
2012-10-03,17.25666618347168
2012-10-04,17.34666633605957
2012-10-05,17.32666778564453
2012-10-08,17.136667251586914
2012-10-09,16.873332977294922
2012-10-10,16.639999389648438
2012-10-11,16.690000534057617
2012-10-12,16.593332290649414
2012-10-15,16.816667556762695
2012-10-16,17.200000762939453
2012-10-17,17.166667938232422
2012-10-18,17.0
2012-10-19,16.489999771118164
2012-10-22,16.53333282470703
2012-10-23,16.573333740234375
2012-10-24,16.30666732788086
2012-10-25,16.546667098999023
2012-10-26,16.600000381469727
2012-10-31,16.6299991607666
2012-11-01,17.15333366394043
2012-11-02,16.833332061767578
2012-11-05,17.126667022705078
2012-11-06,17.383333206176758
2012-11-07,16.913333892822266
2012-11-08,16.719999313354492
2012-11-09,16.739999771118164
2012-11-12,16.75
2012-11-13,16.623332977294922
2012-11-14,16.35333251953125
2012-11-15,16.149999618530273
2012-11-16,16.15333366394043
2012-11-19,16.479999542236328
2012-11-20,16.406667709350586
2012-11-21,16.46666717529297
2012-11-23,16.739999771118164
2012-11-26,16.809999465942383
2012-11-27,16.773332595825195
2012-11-28,16.950000762939453
2012-11-29,17.0
2012-11-30,16.976667404174805
2012-12-03,16.89666748046875
2012-12-04,17.0
2012-12-05,17.003332138061523
2012-12-06,17.170000076293945
2012-12-07,17.206666946411133
2012-12-10,17.31999969482422
2012-12-11,17.649999618530273
2012-12-12,17.583332061767578
2012-12-13,17.416667938232422
2012-12-14,17.28333282470703
2012-12-17,17.356666564941406
2012-12-18,17.683332443237305
2012-12-19,17.643333435058594
2012-12-20,17.610000610351562
2012-12-21,17.446666717529297
2012-12-24,17.366666793823242
2012-12-26,17.253332138061523
2012-12-27,17.163333892822266
2012-12-28,17.053333282470703
2012-12-31,17.34666633605957
2013-01-02,18.10333251953125
2013-01-03,17.979999542236328
2013-01-04,17.969999313354492
2013-01-07,17.906667709350586
2013-01-08,17.700000762939453
2013-01-09,17.8700008392334
2013-01-10,18.1299991607666
2013-01-11,18.21666717529297
2013-01-14,18.18666648864746
2013-01-15,18.086666107177734
2013-01-16,18.303333282470703
2013-01-17,18.649999618530273
2013-01-18,18.56999969482422
2013-01-22,18.50666618347168
2013-01-23,18.713333129882812
2013-01-24,18.536666870117188
2013-01-25,18.773332595825195
2013-01-28,18.81999969482422
2013-01-29,18.700000762939453
2013-01-30,18.719999313354492
2013-01-31,18.67333221435547
2013-02-01,19.036666870117188
2013-02-04,18.74333381652832
2013-02-05,19.036666870117188
2013-02-06,19.083332061767578
2013-02-07,18.979999542236328
2013-02-08,19.213333129882812
2013-02-11,19.260000228881836
2013-02-12,19.293333053588867
2013-02-13,19.333332061767578
2013-02-14,19.53333282470703
2013-02-15,19.426666259765625
2013-02-19,19.649999618530273
2013-02-20,19.229999542236328
2013-02-21,18.8700008392334
2013-02-22,19.266666412353516
2013-02-25,18.899999618530273
2013-02-26,19.02666664123535
2013-02-27,19.34000015258789
2013-02-28,19.35333251953125
2013-03-01,19.273332595825195
2013-03-04,19.219999313354492
2013-03-05,19.59666633605957
2013-03-06,19.6200008392334
2013-03-07,19.709999084472656
2013-03-08,19.73666763305664
2013-03-11,19.75666618347168
2013-03-12,19.84000015258789
2013-03-13,19.899999618530273
2013-03-14,20.003332138061523
2013-03-15,19.676666259765625
2013-03-18,19.426666259765625
2013-03-19,19.34666633605957
2013-03-20,19.60333251953125
2013-03-21,19.286666870117188
2013-03-22,19.5
2013-03-25,19.413333892822266
2013-03-26,19.56333351135254
2013-03-27,19.60333251953125
2013-03-28,19.73666763305664
2013-04-01,19.333332061767578
2013-04-02,19.163333892822266
2013-04-03,18.77666664123535
2013-04-04,19.023332595825195
2013-04-05,18.92333221435547
2013-04-08,19.15333366394043
2013-04-09,19.336666107177734
2013-04-10,19.770000457763672
2013-04-11,19.676666259765625
2013-04-12,19.59666633605957
2013-04-15,19.1200008392334
2013-04-16,19.51333236694336
2013-04-17,18.860000610351562
2013-04-18,18.700000762939453
2013-04-19,18.84000015258789
2013-04-22,19.043333053588867
2013-04-23,19.43666648864746
2013-04-24,19.68666648864746
2013-04-25,19.8799991607666
2013-04-26,19.68666648864746
2013-04-29,19.93000030517578
2013-04-30,20.083332061767578
2013-05-01,19.926666259765625
2013-05-02,20.190000534057617
2013-05-03,20.34666633605957
2013-05-06,20.50666618347168
2013-05-07,20.523332595825195
2013-05-08,20.74333381652832
2013-05-09,20.89666748046875
2013-05-10,21.079999923706055
2013-05-13,20.876667022705078
2013-05-14,20.97333335876465
2013-05-15,21.176666259765625
2013-05-16,21.02666664123535
2013-05-17,21.296667098999023
2013-05-20,21.25666618347168
2013-05-21,21.253332138061523
2013-05-22,20.916667938232422
2013-05-23,20.920000076293945
2013-05-24,20.913333892822266
2013-05-28,21.10333251953125
2013-05-29,21.183332443237305
2013-05-30,21.510000228881836
2013-05-31,21.226667404174805
2013-06-03,21.303333282470703
2013-06-04,21.399999618530273
2013-06-05,21.073333740234375
2013-06-06,21.043333053588867
2013-06-07,21.356666564941406
2013-06-10,21.48666763305664
2013-06-11,21.003332138061523
2013-06-12,20.760000228881836
2013-06-13,21.183332443237305
2013-06-14,21.09666633605957
2013-06-17,21.40333366394043
2013-06-18,21.75666618347168
2013-06-19,21.5
2013-06-20,20.81999969482422
2013-06-21,20.90999984741211
2013-06-24,20.463333129882812
2013-06-25,20.963333129882812
2013-06-26,21.02666664123535
2013-06-27,21.100000381469727
2013-06-28,21.17333221435547
2013-07-01,21.14666748046875
2013-07-02,21.176666259765625
2013-07-03,21.273332595825195
2013-07-05,21.549999237060547
2013-07-08,21.1200008392334
2013-07-09,21.34666633605957
2013-07-10,21.566667556762695
2013-07-11,22.036666870117188
2013-07-12,22.156667709350586
2013-07-15,22.156667709350586
2013-07-16,22.24333381652832
2013-07-17,22.25
2013-07-18,22.06333351135254
2013-07-19,22.00666618347168
2013-07-22,21.963333129882812
2013-07-23,21.899999618530273
2013-07-24,21.489999771118164
2013-07-25,21.600000381469727
2013-07-26,21.43000030517578
2013-07-29,21.293333053588867
2013-07-30,21.549999237060547
2013-07-31,21.656667709350586
2013-08-01,22.03333282470703
2013-08-02,21.913333892822266
2013-08-05,21.866666793823242
2013-08-06,21.733333587646484
2013-08-07,21.496667861938477
2013-08-08,21.50666618347168
2013-08-09,21.39666748046875
2013-08-12,21.476667404174805
2013-08-13,21.729999542236328
2013-08-14,21.399999618530273
2013-08-15,20.916667938232422
2013-08-16,20.989999771118164
2013-08-19,20.84000015258789
2013-08-20,20.98666763305664
2013-08-21,20.82666778564453
2013-08-22,21.05666732788086
2013-08-23,21.05666732788086
2013-08-26,21.016666412353516
2013-08-27,20.5
2013-08-28,20.766666412353516
2013-08-29,20.983333587646484
2013-08-30,20.803333282470703
2013-09-03,20.976667404174805
2013-09-04,21.50666618347168
2013-09-05,21.670000076293945
2013-09-06,21.56999969482422
2013-09-09,21.856666564941406
2013-09-10,22.28333282470703
2013-09-11,22.22333335876465
2013-09-12,22.07666778564453
2013-09-13,22.18000030517578
2013-09-16,22.253332138061523
2013-09-17,22.406667709350586
2013-09-18,22.606666564941406
2013-09-19,22.540000915527344
2013-09-20,22.416667938232422
2013-09-23,22.323333740234375
2013-09-24,22.363332748413086
2013-09-25,22.386667251586914
2013-09-26,22.373332977294922
2013-09-27,22.19333267211914
2013-09-30,22.21666717529297
2013-10-01,22.43000030517578
2013-10-02,22.389999389648438
2013-10-03,22.333332061767578
2013-10-04,22.503332138061523
2013-10-07,22.389999389648438
2013-10-08,22.03333282470703
2013-10-09,21.953332901000977
2013-10-10,22.44333267211914
2013-10-11,22.48666763305664
2013-10-14,22.663333892822266
2013-10-15,22.459999084472656
2013-10-16,22.67333221435547
2013-10-17,22.84000015258789
2013-10-18,22.90333366394043
2013-10-21,22.959999084472656
2013-10-22,22.906667709350586
2013-10-23,22.149999618530273
2013-10-24,22.34666633605957
2013-10-25,22.416667938232422
2013-10-28,22.56999969482422
2013-10-29,22.933332443237305
2013-10-30,22.80666732788086
2013-10-31,22.956666946411133
2013-11-01,22.856666564941406
2013-11-04,22.84000015258789
2013-11-05,22.786666870117188
2013-11-06,22.833332061767578
2013-11-07,22.43000030517578
2013-11-08,22.67333221435547
2013-11-11,22.67333221435547
2013-11-12,22.81333351135254
2013-11-13,22.996667861938477
2013-11-14,22.899999618530273
2013-11-15,23.046667098999023
2013-11-18,22.84000015258789
2013-11-19,22.57666778564453
2013-11-20,22.456666946411133
2013-11-21,22.863332748413086
2013-11-22,22.893333435058594
2013-11-25,22.863332748413086
2013-11-26,23.05666732788086
2013-11-27,23.1200008392334
2013-11-29,23.156667709350586
2013-12-02,23.100000381469727
2013-12-03,23.18000030517578
2013-12-04,23.073333740234375
2013-12-05,23.1200008392334
2013-12-06,23.389999389648438
2013-12-09,23.44333267211914
2013-12-10,23.3799991607666
2013-12-11,23.176666259765625
2013-12-12,22.98666763305664
2013-12-13,22.940000534057617
2013-12-16,23.22333335876465
2013-12-17,23.46666717529297
2013-12-18,23.59000015258789
2013-12-19,23.49333381652832
2013-12-20,23.703332901000977
2013-12-23,23.803333282470703
2013-12-24,23.856666564941406
2013-12-26,23.950000762939453
2013-12-27,23.969999313354492
2013-12-30,24.010000228881836
2013-12-31,24.23666763305664
2014-01-02,23.90333366394043
2014-01-03,23.833332061767578
2014-01-06,23.71666717529297
2014-01-07,23.8799991607666
2014-01-08,24.23666763305664
2014-01-09,24.05666732788086
2014-01-10,24.166667938232422
2014-01-13,23.893333435058594
2014-01-14,24.406667709350586
2014-01-15,24.623332977294922
2014-01-16,24.496667861938477
2014-01-17,24.363332748413086
2014-01-21,24.496667861938477
2014-01-22,24.760000228881836
2014-01-23,24.51333236694336
2014-01-24,23.94333267211914
2014-01-27,23.77666664123535
2014-01-28,23.873332977294922
2014-01-29,23.78333282470703
2014-01-30,24.083332061767578
2014-01-31,23.97333335876465
2014-02-03,23.43666648864746
2014-02-04,23.476667404174805
2014-02-05,23.50666618347168
2014-02-06,23.8799991607666
2014-02-07,24.25666618347168
2014-02-10,24.3799991607666
2014-02-11,24.700000762939453
2014-02-12,24.916667938232422
2014-02-13,25.200000762939453
2014-02-14,25.363332748413086
2014-02-18,25.43000030517578
2014-02-19,25.406667709350586
2014-02-20,25.579999923706055
2014-02-21,25.469999313354492
2014-02-24,25.56999969482422
2014-02-25,25.433332443237305
2014-02-26,25.606666564941406
2014-02-27,25.60333251953125
2014-02-28,25.583332061767578
2014-03-03,25.42333221435547
2014-03-04,25.873332977294922
2014-03-05,25.92333221435547
2014-03-06,26.10333251953125
2014-03-07,26.073333740234375
2014-03-10,26.030000686645508
2014-03-11,25.886667251586914
2014-03-12,26.093332290649414
2014-03-13,25.670000076293945
2014-03-14,25.523332595825195
2014-03-17,25.84000015258789
2014-03-18,26.213333129882812
2014-03-19,26.190000534057617
2014-03-20,26.67333221435547
2014-03-21,26.440000534057617
2014-03-24,26.333332061767578
2014-03-25,26.459999084472656
2014-03-26,26.15999984741211
2014-03-27,25.96666717529297
2014-03-28,26.136667251586914
2014-03-31,26.56333351135254
2014-04-01,26.98666763305664
2014-04-02,26.946666717529297
2014-04-03,26.98666763305664
2014-04-04,26.22333335876465
2014-04-07,25.98666763305664
2014-04-08,26.32666778564453
2014-04-09,26.60333251953125
2014-04-10,25.780000686645508
2014-04-11,25.376667022705078
2014-04-14,25.579999923706055
2014-04-15,25.746667861938477
2014-04-16,25.703332901000977
2014-04-17,26.18666648864746
2014-04-21,26.42333221435547
2014-04-22,26.65999984741211
2014-04-23,26.636667251586914
2014-04-24,26.786666870117188
2014-04-25,25.90999984741211
2014-04-28,25.76333236694336
2014-04-29,25.940000534057617
2014-04-30,26.06999969482422
2014-05-01,25.98666763305664
2014-05-02,26.07666778564453
2014-05-05,26.100000381469727
2014-05-06,26.0
2014-05-07,26.010000228881836
2014-05-08,26.190000534057617
2014-05-09,26.106666564941406
2014-05-12,26.583332061767578
2014-05-13,26.373332977294922
2014-05-14,26.15333366394043
2014-05-15,25.84666633605957
2014-05-16,26.133333206176758
2014-05-19,26.39666748046875
2014-05-20,26.270000457763672
2014-05-21,26.39666748046875
2014-05-22,26.516666412353516
2014-05-23,26.770000457763672
2014-05-27,27.100000381469727
2014-05-28,27.139999389648438
2014-05-29,27.190000534057617
2014-05-30,27.22333335876465
2014-06-02,27.373332977294922
2014-06-03,27.6299991607666
2014-06-04,27.753332138061523
2014-06-05,27.889999389648438
2014-06-06,28.053333282470703
2014-06-09,28.079999923706055
2014-06-10,28.163333892822266
2014-06-11,28.309999465942383
2014-06-12,28.213333129882812
2014-06-13,28.489999771118164
2014-06-16,28.65999984741211
2014-06-17,28.8700008392334
2014-06-18,28.75
2014-06-19,28.790000915527344
2014-06-20,28.876667022705078
2014-06-23,28.770000457763672
2014-06-24,28.456666946411133
2014-06-25,28.57666778564453
2014-06-26,28.450000762939453
2014-06-27,28.48666763305664
2014-06-30,28.799999237060547
2014-07-01,29.19333267211914
2014-07-02,29.270000457763672
2014-07-03,29.453332901000977
2014-07-07,29.25666618347168
2014-07-08,29.100000381469727
2014-07-09,29.27666664123535
2014-07-10,29.143333435058594
2014-07-11,29.139999389648438
2014-07-14,29.28333282470703
2014-07-15,29.196666717529297
2014-07-16,29.536666870117188
2014-07-17,28.773332595825195
2014-07-18,29.149999618530273
2014-07-21,29.23666763305664
2014-07-22,29.426666259765625
2014-07-23,28.753332138061523
2014-07-24,28.48666763305664
2014-07-25,27.92333221435547
2014-07-28,27.89666748046875
2014-07-29,27.84666633605957
2014-07-30,28.116666793823242
2014-07-31,27.546667098999023
2014-08-01,27.636667251586914
2014-08-04,27.75666618347168
2014-08-05,27.463333129882812
2014-08-06,27.553333282470703
2014-08-07,27.183332443237305
2014-08-08,27.520000457763672
2014-08-11,27.770000457763672
2014-08-12,27.75
2014-08-13,28.01333236694336
2014-08-14,28.066667556762695
2014-08-15,28.363332748413086
2014-08-18,28.47333335876465
2014-08-19,28.676666259765625
2014-08-20,28.916667938232422
2014-08-21,29.02666664123535
2014-08-22,29.046667098999023
2014-08-25,28.94333267211914
2014-08-26,28.946666717529297
2014-08-27,29.0
2014-08-28,29.093332290649414
2014-08-29,29.31333351135254
2014-09-02,29.18000030517578
2014-09-03,29.260000228881836
2014-09-04,29.343332290649414
2014-09-05,29.586666107177734
2014-09-08,29.65999984741211
2014-09-09,29.386667251586914
2014-09-10,29.376667022705078
2014-09-11,29.453332901000977
2014-09-12,29.086666107177734
2014-09-15,28.729999542236328
2014-09-16,29.229999542236328
2014-09-17,29.440000534057617
2014-09-18,29.889999389648438
2014-09-19,29.516666412353516
