date,smh
2011-11-03,15.829999923706055
2011-11-04,15.960000038146973
2011-11-07,15.970000267028809
2011-11-08,16.075000762939453
2011-11-09,15.375
2011-11-10,15.515000343322754
2011-11-11,16.0049991607666
2011-11-14,15.850000381469727
2011-11-15,16.06999969482422
2011-11-16,15.96500015258789
2011-11-17,15.404999732971191
2011-11-18,15.239999771118164
2011-11-21,14.880000114440918
2011-11-22,14.654999732971191
2011-11-23,14.234999656677246
2011-11-25,14.125
2011-11-28,14.555000305175781
2011-11-29,14.524999618530273
2011-11-30,15.335000038146973
2011-12-01,15.399999618530273
2011-12-02,15.300000190734863
2011-12-05,15.524999618530273
2011-12-06,15.550000190734863
2011-12-07,15.675000190734863
2011-12-08,15.25
2011-12-09,15.4350004196167
2011-12-12,14.949999809265137
2011-12-13,14.6850004196167
2011-12-14,14.430000305175781
2011-12-15,14.5600004196167
2011-12-16,14.5600004196167
2011-12-19,14.444999694824219
2011-12-20,15.015000343322754
2011-12-21,14.84000015258789
2011-12-22,15.21500015258789
2011-12-23,15.324999809265137
2011-12-27,15.324999809265137
2011-12-28,15.140000343322754
2011-12-29,15.274999618530273
2011-12-30,15.21500015258789
2012-01-03,15.425000190734863
2012-01-04,15.4350004196167
2012-01-05,15.625
2012-01-06,15.604999542236328
2012-01-09,15.859999656677246
2012-01-10,15.975000381469727
2012-01-11,15.954999923706055
2012-01-12,16.094999313354492
2012-01-13,15.795000076293945
2012-01-17,15.8149995803833
2012-01-18,16.44499969482422
2012-01-19,16.71500015258789
2012-01-20,16.834999084472656
2012-01-23,16.834999084472656
2012-01-24,16.899999618530273
2012-01-25,16.950000762939453
2012-01-26,16.864999771118164
2012-01-27,16.8799991607666
2012-01-30,16.764999389648438
2012-01-31,16.760000228881836
2012-02-01,17.03499984741211
2012-02-02,17.040000915527344
2012-02-03,17.309999465942383
2012-02-06,17.1299991607666
2012-02-07,17.18000030517578
2012-02-08,17.334999084472656
2012-02-09,17.395000457763672
2012-02-10,17.084999084472656
2012-02-13,17.145000457763672
2012-02-14,17.200000762939453
2012-02-15,17.2450008392334
2012-02-16,17.594999313354492
2012-02-17,17.565000534057617
2012-02-21,17.360000610351562
2012-02-22,17.260000228881836
2012-02-23,17.219999313354492
2012-02-24,17.200000762939453
2012-02-27,17.270000457763672
2012-02-28,17.520000457763672
2012-02-29,17.25
2012-03-01,17.25
2012-03-02,17.114999771118164
2012-03-05,16.75
2012-03-06,16.690000534057617
2012-03-07,16.920000076293945
2012-03-08,17.075000762939453
2012-03-09,17.209999084472656
2012-03-12,17.05500030517578
2012-03-13,17.450000762939453
2012-03-14,17.354999542236328
2012-03-15,17.645000457763672
2012-03-16,17.639999389648438
2012-03-19,17.81999969482422
2012-03-20,17.709999084472656
2012-03-21,17.795000076293945
2012-03-22,17.69499969482422
2012-03-23,17.71500015258789
2012-03-26,17.989999771118164
2012-03-27,17.979999542236328
2012-03-28,17.764999389648438
2012-03-29,17.799999237060547
2012-03-30,17.899999618530273
2012-04-02,17.954999923706055
2012-04-03,17.704999923706055
2012-04-04,17.389999389648438
2012-04-05,17.475000381469727
2012-04-09,17.21500015258789
2012-04-10,16.940000534057617
2012-04-11,17.200000762939453
2012-04-12,17.510000228881836
2012-04-13,17.270000457763672
2012-04-16,17.334999084472656
2012-04-17,17.545000076293945
2012-04-18,17.43000030517578
2012-04-19,17.31999969482422
2012-04-20,17.020000457763672
2012-04-23,16.780000686645508
2012-04-24,16.584999084472656
2012-04-25,16.934999465942383
2012-04-26,17.31999969482422
2012-04-27,17.40999984741211
2012-04-30,17.295000076293945
2012-05-01,17.3700008392334
2012-05-02,17.46500015258789
2012-05-03,17.06999969482422
2012-05-04,16.68000030517578
2012-05-07,16.649999618530273
2012-05-08,16.469999313354492
2012-05-09,16.405000686645508
2012-05-10,16.434999465942383
2012-05-11,16.524999618530273
2012-05-14,16.290000915527344
2012-05-15,16.155000686645508
2012-05-16,16.010000228881836
2012-05-17,15.710000038146973
2012-05-18,15.4350004196167
2012-05-21,15.760000228881836
2012-05-22,15.675000190734863
2012-05-23,15.609999656677246
2012-05-24,15.510000228881836
2012-05-25,15.614999771118164
2012-05-29,15.895000457763672
2012-05-30,15.65999984741211
2012-05-31,15.53499984741211
2012-06-01,14.954999923706055
2012-06-04,14.944999694824219
2012-06-05,15.234999656677246
2012-06-06,15.694999694824219
2012-06-07,15.5649995803833
2012-06-08,15.729999542236328
2012-06-11,15.470000267028809
2012-06-12,15.824999809265137
2012-06-13,15.704999923706055
2012-06-14,15.654999732971191
2012-06-15,15.904999732971191
2012-06-18,16.059999465942383
2012-06-19,16.219999313354492
2012-06-20,16.34000015258789
2012-06-21,15.789999961853027
2012-06-22,15.954999923706055
2012-06-25,15.40999984741211
2012-06-26,15.40999984741211
2012-06-27,15.609999656677246
2012-06-28,15.505000114440918
2012-06-29,16.114999771118164
2012-07-02,16.094999313354492
2012-07-03,16.274999618530273
2012-07-05,16.114999771118164
2012-07-06,15.739999771118164
2012-07-09,15.569999694824219
2012-07-10,15.359999656677246
2012-07-11,15.25
2012-07-12,15.024999618530273
2012-07-13,15.210000038146973
2012-07-16,15.055000305175781
2012-07-17,15.029999732971191
2012-07-18,15.5600004196167
2012-07-19,15.6899995803833
2012-07-20,15.430000305175781
2012-07-23,15.270000457763672
2012-07-24,15.15999984741211
2012-07-25,15.479999542236328
2012-07-26,15.795000076293945
2012-07-27,16.174999237060547
2012-07-30,16.05500030517578
2012-07-31,16.1200008392334
2012-08-01,16.1200008392334
2012-08-02,16.0
2012-08-03,16.420000076293945
2012-08-06,16.415000915527344
2012-08-07,16.635000228881836
2012-08-08,16.704999923706055
2012-08-09,16.829999923706055
2012-08-10,16.950000762939453
2012-08-13,16.81999969482422
2012-08-14,16.719999313354492
2012-08-15,16.75
2012-08-16,16.950000762939453
2012-08-17,16.809999465942383
2012-08-20,16.770000457763672
2012-08-21,16.799999237060547
2012-08-22,16.655000686645508
2012-08-23,16.479999542236328
2012-08-24,16.530000686645508
2012-08-27,16.450000762939453
2012-08-28,16.424999237060547
2012-08-29,16.454999923706055
2012-08-30,16.219999313354492
2012-08-31,16.485000610351562
2012-09-04,16.229999542236328
2012-09-05,16.114999771118164
2012-09-06,16.6299991607666
2012-09-07,16.469999313354492
2012-09-10,16.204999923706055
2012-09-11,16.28499984741211
2012-09-12,16.28499984741211
2012-09-13,16.40999984741211
2012-09-14,16.65999984741211
2012-09-17,16.4950008392334
2012-09-18,16.479999542236328
2012-09-19,16.315000534057617
2012-09-20,16.1299991607666
2012-09-21,16.145000457763672
2012-09-24,15.920000076293945
2012-09-25,15.654999732971191
2012-09-26,15.604999542236328
2012-09-27,15.944999694824219
2012-09-28,15.819999694824219
2012-10-01,15.8149995803833
2012-10-02,15.890000343322754
2012-10-03,15.835000038146973
2012-10-04,15.920000076293945
2012-10-05,15.979999542236328
2012-10-08,15.770000457763672
2012-10-09,15.520000457763672
2012-10-10,15.300000190734863
2012-10-11,15.300000190734863
2012-10-12,15.25
2012-10-15,15.420000076293945
2012-10-16,15.75
2012-10-17,15.645000457763672
2012-10-18,15.604999542236328
2012-10-19,15.244999885559082
2012-10-22,15.319999694824219
2012-10-23,15.414999961853027
2012-10-24,15.265000343322754
2012-10-25,15.420000076293945
2012-10-26,15.604999542236328
2012-10-31,15.545000076293945
2012-11-01,16.014999389648438
2012-11-02,15.6899995803833
2012-11-05,15.96500015258789
2012-11-06,16.15999984741211
2012-11-07,15.75
2012-11-08,15.630000114440918
2012-11-09,15.670000076293945
2012-11-12,15.694999694824219
2012-11-13,15.539999961853027
2012-11-14,15.324999809265137
2012-11-15,15.234999656677246
2012-11-16,15.255000114440918
2012-11-19,15.520000457763672
2012-11-20,15.375
2012-11-21,15.399999618530273
2012-11-23,15.720000267028809
2012-11-26,15.75
2012-11-27,15.795000076293945
2012-11-28,16.010000228881836
2012-11-29,15.984999656677246
2012-11-30,16.020000457763672
2012-12-03,15.944999694824219
2012-12-04,16.0049991607666
2012-12-05,15.979999542236328
2012-12-06,16.15999984741211
2012-12-07,16.209999084472656
2012-12-10,16.239999771118164
2012-12-11,16.540000915527344
2012-12-12,16.5049991607666
2012-12-13,16.334999084472656
2012-12-14,16.270000457763672
2012-12-17,16.34000015258789
2012-12-18,16.559999465942383
2012-12-19,16.655000686645508
2012-12-20,16.645000457763672
2012-12-21,16.475000381469727
2012-12-24,16.06999969482422
2012-12-26,15.989999771118164
2012-12-27,15.970000267028809
2012-12-28,15.859999656677246
2012-12-31,16.165000915527344
2013-01-02,16.80500030517578
2013-01-03,16.719999313354492
2013-01-04,16.6200008392334
2013-01-07,16.575000762939453
2013-01-08,16.40999984741211
2013-01-09,16.21500015258789
2013-01-10,16.864999771118164
2013-01-11,16.94499969482422
2013-01-14,16.8700008392334
2013-01-15,16.69499969482422
2013-01-16,16.8799991607666
2013-01-17,17.290000915527344
2013-01-18,17.084999084472656
2013-01-22,17.049999237060547
2013-01-23,17.114999771118164
2013-01-24,16.985000610351562
2013-01-25,17.1299991607666
2013-01-28,17.165000915527344
2013-01-29,17.19499969482422
2013-01-30,17.225000381469727
2013-01-31,17.149999618530273
2013-02-01,17.489999771118164
2013-02-04,17.274999618530273
2013-02-05,17.540000915527344
2013-02-06,17.5
2013-02-07,17.405000686645508
2013-02-08,17.635000228881836
2013-02-11,17.665000915527344
2013-02-12,17.735000610351562
2013-02-13,17.735000610351562
2013-02-14,17.889999389648438
2013-02-15,17.739999771118164
2013-02-19,17.985000610351562
2013-02-20,17.604999542236328
2013-02-21,17.274999618530273
2013-02-22,17.549999237060547
2013-02-25,17.190000534057617
2013-02-26,17.309999465942383
2013-02-27,17.579999923706055
2013-02-28,17.559999465942383
2013-03-01,17.559999465942383
2013-03-04,17.53499984741211
2013-03-05,17.815000534057617
2013-03-06,17.81999969482422
2013-03-07,17.815000534057617
2013-03-08,17.75
2013-03-11,17.80500030517578
2013-03-12,17.815000534057617
2013-03-13,17.864999771118164
2013-03-14,18.0049991607666
2013-03-15,17.69499969482422
2013-03-18,17.479999542236328
2013-03-19,17.44499969482422
2013-03-20,17.559999465942383
2013-03-21,17.315000534057617
2013-03-22,17.450000762939453
2013-03-25,17.424999237060547
2013-03-26,17.625
2013-03-27,17.65999984741211
2013-03-28,17.764999389648438
2013-04-01,17.485000610351562
2013-04-02,17.344999313354492
2013-04-03,17.020000457763672
2013-04-04,17.1299991607666
2013-04-05,17.114999771118164
2013-04-08,17.209999084472656
2013-04-09,17.375
2013-04-10,17.75
2013-04-11,17.739999771118164
2013-04-12,17.674999237060547
2013-04-15,17.290000915527344
2013-04-16,17.584999084472656
2013-04-17,17.21500015258789
2013-04-18,17.2549991607666
2013-04-19,17.454999923706055
2013-04-22,17.594999313354492
2013-04-23,17.975000381469727
2013-04-24,18.15999984741211
2013-04-25,18.30500030517578
2013-04-26,18.135000228881836
2013-04-29,18.344999313354492
2013-04-30,18.524999618530273
2013-05-01,18.450000762939453
2013-05-02,18.684999465942383
2013-05-03,18.829999923706055
2013-05-06,18.920000076293945
2013-05-07,18.959999084472656
2013-05-08,19.190000534057617
2013-05-09,19.25
2013-05-10,19.3799991607666
2013-05-13,19.145000457763672
2013-05-14,19.174999237060547
2013-05-15,19.34000015258789
2013-05-16,19.170000076293945
2013-05-17,19.385000228881836
2013-05-20,19.325000762939453
2013-05-21,19.280000686645508
2013-05-22,19.0049991607666
2013-05-23,18.96500015258789
2013-05-24,18.959999084472656
2013-05-28,19.1299991607666
2013-05-29,19.200000762939453
2013-05-30,19.385000228881836
2013-05-31,19.145000457763672
2013-06-03,19.295000076293945
2013-06-04,19.385000228881836
2013-06-05,19.030000686645508
2013-06-06,18.975000381469727
2013-06-07,19.155000686645508
2013-06-10,19.260000228881836
2013-06-11,18.905000686645508
2013-06-12,18.68000030517578
2013-06-13,19.010000228881836
2013-06-14,18.940000534057617
2013-06-17,19.100000381469727
2013-06-18,19.375
2013-06-19,19.104999542236328
2013-06-20,18.520000457763672
2013-06-21,18.5
2013-06-24,18.15999984741211
2013-06-25,18.540000915527344
2013-06-26,18.649999618530273
2013-06-27,18.75
2013-06-28,18.844999313354492
2013-07-01,18.795000076293945
2013-07-02,18.790000915527344
2013-07-03,18.90999984741211
2013-07-05,19.165000915527344
2013-07-08,18.7549991607666
2013-07-09,18.905000686645508
2013-07-10,19.049999237060547
2013-07-11,19.55500030517578
2013-07-12,19.625
2013-07-15,19.6299991607666
2013-07-16,19.75
2013-07-17,19.780000686645508
2013-07-18,19.364999771118164
2013-07-19,19.290000915527344
2013-07-22,19.2549991607666
2013-07-23,19.270000457763672
2013-07-24,19.03499984741211
2013-07-25,19.170000076293945
2013-07-26,19.059999465942383
2013-07-29,19.0
2013-07-30,19.190000534057617
2013-07-31,19.280000686645508
2013-08-01,19.520000457763672
2013-08-02,19.415000915527344
2013-08-05,19.405000686645508
2013-08-06,19.280000686645508
2013-08-07,19.104999542236328
2013-08-08,19.110000610351562
2013-08-09,19.059999465942383
2013-08-12,19.094999313354492
2013-08-13,19.299999237060547
2013-08-14,19.110000610351562
2013-08-15,18.690000534057617
2013-08-16,18.709999084472656
2013-08-19,18.684999465942383
2013-08-20,18.774999618530273
2013-08-21,18.6200008392334
2013-08-22,18.735000610351562
2013-08-23,18.795000076293945
2013-08-26,18.760000228881836
2013-08-27,18.385000228881836
2013-08-28,18.524999618530273
2013-08-29,18.68000030517578
2013-08-30,18.56999969482422
2013-09-03,18.75
2013-09-04,19.125
2013-09-05,19.270000457763672
2013-09-06,19.19499969482422
2013-09-09,19.440000534057617
2013-09-10,19.790000915527344
2013-09-11,19.729999542236328
2013-09-12,19.684999465942383
2013-09-13,19.80500030517578
2013-09-16,19.905000686645508
2013-09-17,20.065000534057617
2013-09-18,20.2450008392334
2013-09-19,20.239999771118164
2013-09-20,20.104999542236328
2013-09-23,20.059999465942383
2013-09-24,20.184999465942383
2013-09-25,20.145000457763672
2013-09-26,20.139999389648438
2013-09-27,19.959999084472656
2013-09-30,19.940000534057617
2013-10-01,20.135000228881836
2013-10-02,20.1200008392334
2013-10-03,20.06999969482422
2013-10-04,20.184999465942383
2013-10-07,20.110000610351562
2013-10-08,19.795000076293945
2013-10-09,19.729999542236328
2013-10-10,20.18000030517578
2013-10-11,20.2450008392334
2013-10-14,20.375
2013-10-15,20.25
2013-10-16,20.424999237060547
2013-10-17,20.530000686645508
2013-10-18,20.614999771118164
2013-10-21,20.690000534057617
2013-10-22,20.665000915527344
2013-10-23,20.030000686645508
2013-10-24,20.125
2013-10-25,20.209999084472656
2013-10-28,20.30500030517578
2013-10-29,20.614999771118164
2013-10-30,20.4950008392334
2013-10-31,20.584999084472656
2013-11-01,20.469999313354492
2013-11-04,20.424999237060547
2013-11-05,20.3799991607666
2013-11-06,20.479999542236328
2013-11-07,20.15999984741211
2013-11-08,20.299999237060547
2013-11-11,20.260000228881836
2013-11-12,20.364999771118164
2013-11-13,20.5049991607666
2013-11-14,20.3799991607666
2013-11-15,20.520000457763672
2013-11-18,20.395000457763672
2013-11-19,20.225000381469727
2013-11-20,20.15999984741211
2013-11-21,20.469999313354492
2013-11-22,20.375
2013-11-25,20.3799991607666
2013-11-26,20.469999313354492
2013-11-27,20.575000762939453
2013-11-29,20.59000015258789
2013-12-02,20.510000228881836
2013-12-03,20.584999084472656
2013-12-04,20.514999389648438
2013-12-05,20.579999923706055
2013-12-06,20.81999969482422
2013-12-09,20.915000915527344
2013-12-10,20.834999084472656
2013-12-11,20.69499969482422
2013-12-12,20.469999313354492
2013-12-13,20.434999465942383
2013-12-16,20.549999237060547
2013-12-17,20.719999313354492
2013-12-18,20.924999237060547
2013-12-19,20.8700008392334
2013-12-20,21.024999618530273
2013-12-23,20.875
2013-12-24,20.93000030517578
2013-12-26,21.014999389648438
2013-12-27,21.014999389648438
2013-12-30,21.1200008392334
2013-12-31,21.21500015258789
2014-01-02,20.9950008392334
2014-01-03,20.93000030517578
2014-01-06,20.795000076293945
2014-01-07,20.864999771118164
2014-01-08,21.09000015258789
2014-01-09,20.905000686645508
2014-01-10,20.989999771118164
2014-01-13,20.780000686645508
2014-01-14,21.334999084472656
2014-01-15,21.475000381469727
2014-01-16,21.405000686645508
2014-01-17,21.145000457763672
2014-01-21,21.239999771118164
2014-01-22,21.479999542236328
2014-01-23,21.204999923706055
2014-01-24,20.80500030517578
2014-01-27,20.6200008392334
2014-01-28,20.71500015258789
2014-01-29,20.584999084472656
2014-01-30,20.7549991607666
2014-01-31,20.584999084472656
2014-02-03,20.229999542236328
2014-02-04,20.155000686645508
2014-02-05,20.149999618530273
2014-02-06,20.450000762939453
2014-02-07,20.725000381469727
2014-02-10,20.84000015258789
2014-02-11,21.094999313354492
2014-02-12,21.209999084472656
2014-02-13,21.434999465942383
2014-02-14,21.594999313354492
2014-02-18,21.639999389648438
2014-02-19,21.59000015258789
2014-02-20,21.735000610351562
2014-02-21,21.614999771118164
2014-02-24,21.7450008392334
2014-02-25,21.625
2014-02-26,21.799999237060547
2014-02-27,21.809999465942383
2014-02-28,21.825000762939453
2014-03-03,21.684999465942383
2014-03-04,21.969999313354492
2014-03-05,21.9950008392334
2014-03-06,22.229999542236328
2014-03-07,22.229999542236328
2014-03-10,22.229999542236328
2014-03-11,22.06999969482422
2014-03-12,22.315000534057617
2014-03-13,22.010000228881836
2014-03-14,21.829999923706055
2014-03-17,22.06999969482422
2014-03-18,22.329999923706055
2014-03-19,22.30500030517578
2014-03-20,22.68000030517578
2014-03-21,22.44499969482422
2014-03-24,22.3700008392334
2014-03-25,22.610000610351562
2014-03-26,22.3799991607666
2014-03-27,22.2549991607666
2014-03-28,22.420000076293945
2014-03-31,22.80500030517578
2014-04-01,23.145000457763672
2014-04-02,23.030000686645508
2014-04-03,23.09000015258789
2014-04-04,22.520000457763672
2014-04-07,22.395000457763672
2014-04-08,22.71500015258789
2014-04-09,22.985000610351562
2014-04-10,22.295000076293945
2014-04-11,21.975000381469727
2014-04-14,22.170000076293945
2014-04-15,22.325000762939453
2014-04-16,22.274999618530273
2014-04-17,22.549999237060547
2014-04-21,22.674999237060547
2014-04-22,22.834999084472656
2014-04-23,22.760000228881836
2014-04-24,22.93000030517578
2014-04-25,22.204999923706055
2014-04-28,22.145000457763672
2014-04-29,22.239999771118164
2014-04-30,22.334999084472656
2014-05-01,22.170000076293945
2014-05-02,22.204999923706055
2014-05-05,22.209999084472656
2014-05-06,22.174999237060547
2014-05-07,22.260000228881836
2014-05-08,22.405000686645508
2014-05-09,22.30500030517578
2014-05-12,22.674999237060547
2014-05-13,22.510000228881836
2014-05-14,22.325000762939453
2014-05-15,22.104999542236328
2014-05-16,22.280000686645508
2014-05-19,22.475000381469727
2014-05-20,22.364999771118164
2014-05-21,22.4950008392334
2014-05-22,22.575000762939453
2014-05-23,22.75
2014-05-27,23.075000762939453
2014-05-28,23.110000610351562
2014-05-29,23.114999771118164
2014-05-30,23.170000076293945
2014-06-02,23.299999237060547
2014-06-03,23.59000015258789
2014-06-04,23.665000915527344
2014-06-05,23.760000228881836
2014-06-06,23.885000228881836
2014-06-09,23.934999465942383
2014-06-10,24.05500030517578
2014-06-11,24.094999313354492
2014-06-12,24.040000915527344
2014-06-13,24.43000030517578
2014-06-16,24.530000686645508
2014-06-17,24.635000228881836
2014-06-18,24.59000015258789
2014-06-19,24.68000030517578
2014-06-20,24.68000030517578
2014-06-23,24.600000381469727
2014-06-24,24.440000534057617
2014-06-25,24.604999542236328
2014-06-26,24.485000610351562
2014-06-27,24.565000534057617
2014-06-30,24.7450008392334
2014-07-01,25.145000457763672
2014-07-02,25.219999313354492
2014-07-03,25.46500015258789
2014-07-07,25.274999618530273
2014-07-08,25.149999618530273
2014-07-09,25.229999542236328
2014-07-10,25.2450008392334
2014-07-11,25.190000534057617
2014-07-14,25.34000015258789
2014-07-15,25.280000686645508
2014-07-16,25.559999465942383
2014-07-17,24.93000030517578
2014-07-18,25.225000381469727
2014-07-21,25.325000762939453
2014-07-22,25.565000534057617
2014-07-23,25.03499984741211
2014-07-24,25.010000228881836
2014-07-25,24.540000915527344
2014-07-28,24.530000686645508
2014-07-29,24.520000457763672
2014-07-30,24.850000381469727
2014-07-31,24.3799991607666
2014-08-01,24.46500015258789
2014-08-04,24.56999969482422
2014-08-05,24.165000915527344
2014-08-06,24.299999237060547
2014-08-07,24.030000686645508
2014-08-08,24.21500015258789
2014-08-11,24.46500015258789
2014-08-12,24.44499969482422
2014-08-13,24.7450008392334
2014-08-14,24.829999923706055
2014-08-15,25.03499984741211
2014-08-18,25.145000457763672
2014-08-19,25.30500030517578
2014-08-20,25.44499969482422
2014-08-21,25.55500030517578
2014-08-22,25.59000015258789
2014-08-25,25.4950008392334
2014-08-26,25.5
2014-08-27,25.549999237060547
2014-08-28,25.639999389648438
2014-08-29,25.84000015258789
2014-09-02,25.834999084472656
2014-09-03,25.90999984741211
2014-09-04,25.96500015258789
2014-09-05,26.09000015258789
2014-09-08,26.110000610351562
2014-09-09,25.915000915527344
2014-09-10,25.90999984741211
2014-09-11,25.950000762939453
2014-09-12,25.600000381469727
2014-09-15,25.3799991607666
2014-09-16,25.7549991607666
2014-09-17,25.924999237060547
2014-09-18,26.274999618530273
2014-09-19,25.96500015258789
2014-09-22,25.674999237060547
2014-09-23,25.559999465942383
2014-09-24,25.860000610351562
2014-09-25,25.415000915527344
2014-09-26,25.649999618530273
2014-09-29,25.690000534057617
2014-09-30,25.545000076293945
2014-10-01,24.985000610351562
2014-10-02,24.864999771118164
