date,usd_cny
2016-12-15,6.903800010681152
2016-12-16,6.934299945831299
2016-12-19,6.9583001136779785
2016-12-20,6.953000068664551
2016-12-21,6.94980001449585
2016-12-22,6.941400051116943
2016-12-23,6.940400123596191
2016-12-26,6.945300102233887
2016-12-27,6.944699764251709
2016-12-28,6.942500114440918
2016-12-29,6.958099842071533
2016-12-30,6.945300102233887
2017-01-02,6.94379997253418
2017-01-03,6.943999767303467
2017-01-04,6.959799766540527
2017-01-05,6.925099849700928
2017-01-06,6.887899875640869
2017-01-09,6.917500019073486
2017-01-10,6.936699867248535
2017-01-11,6.921199798583984
2017-01-12,6.936100006103516
2017-01-13,6.894899845123291
2017-01-16,6.898799896240234
2017-01-17,6.890999794006348
2017-01-18,6.844600200653076
2017-01-19,6.8379998207092285
2017-01-20,6.861299991607666
2017-01-23,6.875500202178955
2017-01-24,6.843999862670898
2017-01-25,6.848999977111816
2017-01-26,6.873600006103516
2017-01-27,6.878399848937988
2017-01-30,6.882999897003174
2017-01-31,6.88070011138916
2017-02-01,6.878699779510498
2017-02-02,6.880899906158447
2017-02-03,6.880000114440918
2017-02-06,6.872200012207031
2017-02-07,6.86359977722168
2017-02-08,6.884500026702881
2017-02-09,6.872499942779541
2017-02-10,6.868599891662598
2017-02-13,6.895199775695801
2017-02-14,6.879499912261963
2017-02-15,6.866799831390381
2017-02-16,6.8684000968933105
2017-02-17,6.85260009765625
2017-02-20,6.8557000160217285
2017-02-21,6.8780999183654785
2017-02-22,6.882599830627441
2017-02-23,6.873700141906738
2017-02-24,6.865499973297119
2017-02-27,6.900700092315674
2017-02-28,6.870100021362305
2017-03-01,6.866399765014648
2017-03-02,6.882199764251709
2017-03-03,6.887599945068359
2017-03-06,6.896200180053711
2017-03-07,6.896699905395508
2017-03-08,6.902299880981445
2017-03-09,6.911900043487549
2017-03-10,6.910200119018555
2017-03-13,6.856599807739258
2017-03-14,6.913000106811523
2017-03-15,6.9145002365112305
2017-03-16,6.913599967956543
2017-03-17,6.896699905395508
2017-03-20,6.904099941253662
2017-03-21,6.906000137329102
2017-03-22,6.884900093078613
2017-03-23,6.882999897003174
2017-03-24,6.885799884796143
2017-03-26,6.853499889373779
2017-03-27,6.872099876403809
2017-03-28,6.878300189971924
2017-03-29,6.887700080871582
2017-03-30,6.888999938964844
2017-04-02,6.880199909210205
2017-04-03,6.883900165557861
2017-04-04,6.885200023651123
2017-04-05,6.893899917602539
2017-04-06,6.897799968719482
2017-04-09,6.905700206756592
2017-04-10,6.903299808502197
2017-04-11,6.8907999992370605
2017-04-12,6.890900135040283
2017-04-13,6.886499881744385
2017-04-16,6.890999794006348
2017-04-17,6.868599891662598
2017-04-18,6.881899833679199
2017-04-19,6.886000156402588
2017-04-20,6.881700038909912
2017-04-23,6.792099952697754
2017-04-24,6.882500171661377
2017-04-25,6.881700038909912
2017-04-26,6.892099857330322
2017-04-27,6.896900177001953
2017-04-30,6.912099838256836
2017-05-01,6.89300012588501
2017-05-02,6.893499851226807
2017-05-03,6.896699905395508
2017-05-04,6.895400047302246
2017-05-07,6.884699821472168
2017-05-08,6.9045000076293945
2017-05-09,6.907100200653076
2017-05-10,6.9029998779296875
2017-05-11,6.90369987487793
2017-05-14,6.902100086212158
2017-05-15,6.894000053405762
2017-05-16,6.888599872589111
2017-05-17,6.88129997253418
2017-05-18,6.889100074768066
2017-05-21,6.853899955749512
2017-05-22,6.884399890899658
2017-05-23,6.891200065612793
2017-05-24,6.889999866485596
2017-05-25,6.867700099945068
2017-05-28,6.85699987411499
2017-05-29,6.856200218200684
2017-05-30,6.855800151824951
2017-05-31,6.811200141906738
2017-06-01,6.808599948883057
2017-06-04,6.81279993057251
2017-06-05,6.802800178527832
2017-06-06,6.7957000732421875
2017-06-07,6.797500133514404
2017-06-08,6.799200057983398
2017-06-11,6.784800052642822
2017-06-12,6.797599792480469
2017-06-13,6.798799991607666
2017-06-14,6.790999889373779
2017-06-15,6.808499813079834
2017-06-18,6.803400039672852
2017-06-19,6.819699764251709
2017-06-20,6.826399803161621
2017-06-21,6.8282999992370605
2017-06-22,6.83459997177124
2017-06-25,6.834199905395508
2017-06-26,6.839799880981445
2017-06-27,6.812600135803223
2017-06-28,6.800000190734863
2017-06-29,6.785699844360352
2017-07-02,6.77810001373291
2017-07-03,6.799799919128418
2017-07-04,6.798699855804443
2017-07-05,6.80079984664917
2017-07-06,6.799900054931641
2017-07-09,6.8028998374938965
2017-07-11,6.801700115203857
2017-07-12,6.788000106811523
2017-07-13,6.782599925994873
