date,nasdaq,sox,vix,us_rate,usd_krw
2018-06-11,7659.93017578125,1408.989990234375,12.350000381469727,,1076.3800048828125
2018-06-12,7703.7900390625,1416.3699951171875,12.34000015258789,,1079.25
2018-06-13,7695.7001953125,1414.47998046875,12.9399995803833,,1084.699951171875
2018-06-14,7761.0400390625,1423.1199951171875,12.119999885559082,,1090.77001953125
2018-06-15,7746.3798828125,1422.0400390625,11.979999542236328,,
2018-06-17,,,,,1103.8199462890625
2018-06-18,7747.02978515625,1407.9100341796875,12.3100004196167,,1104.1600341796875
2018-06-19,7725.58984375,1391.5799560546875,13.350000381469727,,1111.1199951171875
2018-06-20,7781.509765625,1398.5999755859375,12.789999961853027,,1107.719970703125
2018-06-21,7712.9501953125,1381.010009765625,14.640000343322754,,1109.6300048828125
2018-06-22,7692.81982421875,1371.0,13.770000457763672,,
2018-06-24,,,,,1110.530029296875
2018-06-25,7532.009765625,1328.0400390625,17.329999923706055,,1114.030029296875
2018-06-26,7561.6298828125,1333.4000244140625,15.920000076293945,,1117.5999755859375
2018-06-27,7445.080078125,1300.510009765625,17.90999984741211,,1122.780029296875
2018-06-28,7503.68017578125,1311.6400146484375,16.850000381469727,,1120.5400390625
2018-06-29,7510.2998046875,1313.699951171875,16.09000015258789,,
2018-07-01,,,,1.91,1114.510009765625
2018-07-02,7567.68994140625,1321.81005859375,15.600000381469727,,1118.1700439453125
2018-07-03,7502.669921875,1297.7099609375,16.139999389648438,,1113.3399658203125
2018-07-04,,,,,1114.31005859375
2018-07-05,7586.43017578125,1332.9599609375,14.970000267028809,,1117.760009765625
2018-07-06,7688.39013671875,1349.18994140625,13.369999885559082,,
2018-07-08,,,,,1113.6500244140625
2018-07-09,7756.2001953125,1358.030029296875,12.6899995803833,,1112.47998046875
2018-07-10,7759.2001953125,1372.25,12.640000343322754,,1112.56005859375
2018-07-11,7716.60986328125,1336.7099609375,13.630000114440918,,1127.1700439453125
2018-07-12,7823.919921875,1346.199951171875,12.579999923706055,,1122.6500244140625
2018-07-13,7825.97998046875,1340.8299560546875,12.180000305175781,,
2018-07-15,,,,,1129.8499755859375
2018-07-16,7805.72021484375,1339.239990234375,12.829999923706055,,1126.9000244140625
2018-07-17,7855.1201171875,1358.989990234375,12.0600004196167,,1125.550048828125
2018-07-18,7854.43994140625,1369.4599609375,12.100000381469727,,1131.0899658203125
2018-07-19,7825.2998046875,1365.8199462890625,12.869999885559082,,1134.47998046875
2018-07-20,7820.2001953125,1359.18994140625,12.859999656677246,,
2018-07-22,,,,,1127.1600341796875
2018-07-23,7841.8701171875,1361.3800048828125,12.619999885559082,,1132.449951171875
2018-07-24,7840.77001953125,1346.5799560546875,12.40999984741211,,1127.97998046875
2018-07-25,7932.240234375,1353.1500244140625,12.289999961853027,,1115.75
2018-07-26,7852.18017578125,1378.4200439453125,12.140000343322754,,1123.1500244140625
2018-07-27,7737.419921875,1372.239990234375,13.029999732971191,,
2018-07-29,,,,,1114.5999755859375
2018-07-30,7630.0,1358.56005859375,14.260000228881836,,1116.6700439453125
2018-07-31,7671.7900390625,1367.469970703125,12.829999923706055,,1112.199951171875
2018-08-01,7707.2900390625,1365.1099853515625,13.149999618530273,1.91,1118.5999755859375
2018-08-02,7802.68994140625,1378.8299560546875,12.1899995803833,,1128.1500244140625
2018-08-03,7812.009765625,1381.6400146484375,11.640000343322754,,
2018-08-05,,,,,1122.9000244140625
2018-08-06,7859.68017578125,1389.219970703125,11.270000457763672,,1125.4000244140625
2018-08-07,7883.66015625,1400.0,10.930000305175781,,1116.25
2018-08-08,7888.330078125,1403.77001953125,10.850000381469727,,1115.949951171875
2018-08-09,7891.77978515625,1389.06005859375,11.270000457763672,,1121.8900146484375
2018-08-10,7839.10986328125,1354.800048828125,13.15999984741211,,
2018-08-12,,,,,1130.9000244140625
2018-08-13,7819.7099609375,1356.75,14.779999732971191,,1135.969970703125
2018-08-14,7870.89013671875,1354.18994140625,13.3100004196167,,1126.75
2018-08-15,7774.1201171875,1334.8599853515625,14.640000343322754,,1136.3800048828125
2018-08-16,7806.52001953125,1333.0899658203125,13.449999809265137,,1126.239990234375
2018-08-17,7816.330078125,1323.4100341796875,12.640000343322754,,
2018-08-19,,,,,1118.5
2018-08-20,7821.009765625,1322.0999755859375,12.489999771118164,,1116.8800048828125
2018-08-21,7859.169921875,1348.280029296875,12.859999656677246,,1116.0999755859375
2018-08-22,7889.10009765625,1354.530029296875,12.25,,1117.5
2018-08-23,7878.4599609375,1356.1300048828125,12.40999984741211,,1126.1500244140625
2018-08-24,7945.97998046875,1375.8800048828125,11.989999771118164,,
2018-08-26,,,,,1111.1700439453125
2018-08-27,8017.89990234375,1397.4599609375,12.15999984741211,,1108.22998046875
2018-08-28,8030.0400390625,1402.949951171875,12.5,,1106.8800048828125
2018-08-29,8109.68994140625,1406.3800048828125,12.25,,1108.449951171875
2018-08-30,8088.35986328125,1393.1700439453125,13.529999732971191,,1115.449951171875
2018-08-31,8109.5400390625,1401.199951171875,12.859999656677246,,
2018-09-01,,,,1.95,
2018-09-02,,,,,1114.81005859375
2018-09-03,,,,,1113.5
2018-09-04,8091.25,1410.9300537109375,13.15999984741211,,1121.300048828125
2018-09-05,7995.169921875,1403.8199462890625,13.90999984741211,,1118.0999755859375
2018-09-06,7922.72998046875,1366.3499755859375,14.649999618530273,,1124.699951171875
2018-09-07,7902.5400390625,1360.77001953125,14.880000114440918,,
2018-09-09,,,,,1126.8499755859375
2018-09-10,7924.16015625,1375.739990234375,14.15999984741211,,1136.77001953125
2018-09-11,7972.47021484375,1361.8900146484375,13.220000267028809,,1125.300048828125
2018-09-12,7954.22998046875,1346.02001953125,13.140000343322754,,1125.75
