name,ticker,recipe,params,split,class_label,class_name,feature,mean_abs_shap,mean_shap
nvidia,NVDA,technical_all_guarded,depth2_fast,test,1,up,us_10y_treasury_fred_t_minus_5,0.016652025282382965,-0.009787967428565025
nvidia,NVDA,technical_all_guarded,depth2_fast,test,1,up,us_2y_treasury_fred_t_minus_1,0.006772636901587248,-0.006772636901587248
nvidia,NVDA,technical_all_guarded,depth2_fast,test,1,up,us_2y_treasury_fred_t_minus_3,0.32738104462623596,-0.32738104462623596
nvidia,NVDA,technical_all_guarded,depth2_fast,test,1,up,us_2y_treasury_fred_t_minus_5,0.017717860639095306,0.0038509618025273085
nvidia,NVDA,technical_all_guarded,depth2_fast,test,1,up,us_10y_2y_spread_t_minus_1,0.0034985544625669718,-0.0034985544625669718
nvidia,NVDA,technical_all_guarded,depth2_fast,test,1,up,us_10y_2y_spread_t_minus_3,0.02342361956834793,-0.02306107059121132
nvidia,NVDA,technical_all_guarded,depth2_fast,test,1,up,us_10y_2y_spread_t_minus_5,0.007694134954363108,-0.007694134954363108
nvidia,NVDA,technical_all_guarded,depth2_fast,test,1,up,broad_dollar_index_t_minus_1,0.06550268083810806,-0.0591338686645031
nvidia,NVDA,technical_all_guarded,depth2_fast,test,1,up,broad_dollar_index_t_minus_3,0.3975415825843811,0.3975415825843811
nvidia,NVDA,technical_all_guarded,depth2_fast,test,1,up,broad_dollar_index_t_minus_5,0.06983292102813721,0.06872081011533737
nvidia,NVDA,technical_all_guarded,depth2_fast,test,1,up,smh_t_minus_1,0.0017501602414995432,0.0017501602414995432
nvidia,NVDA,technical_all_guarded,depth2_fast,test,1,up,smh_t_minus_3,0.018976839259266853,-0.018976839259266853
nvidia,NVDA,technical_all_guarded,depth2_fast,test,1,up,smh_t_minus_5,0.0030172253027558327,-0.0020530889742076397
nvidia,NVDA,technical_all_guarded,depth2_fast,test,1,up,soxx_t_minus_1,0.06116936728358269,-0.06116936728358269
nvidia,NVDA,technical_all_guarded,depth2_fast,test,1,up,soxx_t_minus_3,0.28972306847572327,-0.28972306847572327
nvidia,NVDA,technical_all_guarded,depth2_fast,test,1,up,soxx_t_minus_5,0.24094444513320923,-0.24094444513320923
nvidia,NVDA,technical_all_guarded,depth2_fast,test,1,up,semiconductor_electronic_component_industrial_production_t_minus_1,0.016025159507989883,0.01599649153649807
nvidia,NVDA,technical_all_guarded,depth2_fast,test,1,up,semiconductor_electronic_component_industrial_production_t_minus_3,0.002295954152941704,-0.0017510291654616594
nvidia,NVDA,technical_all_guarded,depth2_fast,test,1,up,semiconductor_electronic_component_industrial_production_t_minus_5,0.042915794998407364,0.042915794998407364
nvidia,NVDA,technical_all_guarded,depth2_fast,test,1,up,semiconductor_related_device_ppi_t_minus_1,0.056589726358652115,-0.056589726358652115
nvidia,NVDA,technical_all_guarded,depth2_fast,test,1,up,semiconductor_related_device_ppi_t_minus_3,0.0046358960680663586,-0.001337052439339459
nvidia,NVDA,technical_all_guarded,depth2_fast,test,1,up,semiconductor_related_device_ppi_t_minus_5,0.03377262130379677,-0.03377262130379677
nvidia,NVDA,technical_all_guarded,depth2_fast,test,1,up,computers_electronic_products_new_orders_t_minus_1,0.22897639870643616,-0.22897639870643616
nvidia,NVDA,technical_all_guarded,depth2_fast,test,1,up,computers_electronic_products_new_orders_t_minus_3,0.035886719822883606,-0.03521104156970978
nvidia,NVDA,technical_all_guarded,depth2_fast,test,1,up,computers_electronic_products_new_orders_t_minus_5,0.2581670880317688,-0.23291854560375214
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,tech_return_1d,0.03839676454663277,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,tech_ma5_ratio,0.19535352289676666,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,tech_ma10_ratio,0.02887844853103161,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,tech_ma20_ratio,0.03332526236772537,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,tech_rsi14,0.014170424081385136,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,tech_bb_percent_b,0.013039259240031242,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,tech_bb_width,0.04083975777029991,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,tech_volatility_20d,0.18103176355361938,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,tech_momentum_5d,0.13487213850021362,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,tech_momentum_10d,0.04947102442383766,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,tech_momentum_20d,0.025342967361211777,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,tech_macd_ratio,0.13440002501010895,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,tech_macd_signal_ratio,0.26002708077430725,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,tech_macd_hist_ratio,0.12293943017721176,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,tech_stochastic_k14,0.02646099589765072,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,tech_stochastic_d3,0.06657601147890091,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,tech_atr14_ratio,0.07707299292087555,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,tech_volume_ratio_20d,0.07387971878051758,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,tech_volume_change_1d,0.02928672730922699,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,tech_close_to_20d_high,0.028300005942583084,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,tech_close_to_20d_low,0.047515980899333954,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,tech_intraday_range_ratio,0.043105918914079666,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,nasdaq_t_minus_1,0.19180960953235626,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,sox_t_minus_1,0.005257611628621817,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,vix_t_minus_1,0.023159585893154144,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,us_rate_t_minus_1,0.05872034654021263,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,usd_krw_t_minus_1,0.056431666016578674,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,nasdaq_t_minus_3,0.22522157430648804,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,sox_t_minus_3,0.15418435633182526,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,vix_t_minus_3,0.10360270738601685,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,us_rate_t_minus_3,0.016979243606328964,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,usd_krw_t_minus_3,0.002179030328989029,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,nasdaq_t_minus_5,0.2041717916727066,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,sox_t_minus_5,0.4470716416835785,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,vix_t_minus_5,0.03418504446744919,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,us_rate_t_minus_5,0.2702045142650604,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,usd_krw_t_minus_5,0.03394400328397751,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,us_10y_treasury_fred_t_minus_1,0.5714260339736938,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,us_10y_treasury_fred_t_minus_3,0.3565594255924225,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,us_10y_treasury_fred_t_minus_5,0.016652025282382965,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,us_2y_treasury_fred_t_minus_1,0.006772636901587248,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,us_2y_treasury_fred_t_minus_3,0.32738104462623596,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,us_2y_treasury_fred_t_minus_5,0.017717860639095306,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,us_10y_2y_spread_t_minus_1,0.0034985544625669718,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,us_10y_2y_spread_t_minus_3,0.02342361956834793,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,us_10y_2y_spread_t_minus_5,0.007694134954363108,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,broad_dollar_index_t_minus_1,0.06550268083810806,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,broad_dollar_index_t_minus_3,0.3975415825843811,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,broad_dollar_index_t_minus_5,0.06983292102813721,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,smh_t_minus_1,0.0017501602414995432,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,smh_t_minus_3,0.018976839259266853,
