name,ticker,recipe,params,split,date,true_label,predicted_label,explained_class_name,prediction_probability,future_5d_return,base_value,rank,feature,shap_value,feature_value
samsung_electronics,005930,technical_all_guarded,depth3_conservative,test,2024-01-02,0,0,down,0.9781008958816528,-0.0615577889447236,0.014230719767510891,3,vix_t_minus_3,0.30217692255973816,12.449999809265137
samsung_electronics,005930,technical_all_guarded,depth3_conservative,test,2024-01-02,0,0,down,0.9781008958816528,-0.0615577889447236,0.014230719767510891,4,tech_momentum_10d,0.30096688866615295,0.08891928864569087
samsung_electronics,005930,technical_all_guarded,depth3_conservative,test,2024-01-02,0,0,down,0.9781008958816528,-0.0615577889447236,0.014230719767510891,5,smh_t_minus_1,0.27815690636634827,174.8699951171875
samsung_electronics,005930,technical_all_guarded,depth3_conservative,test,2024-01-02,0,0,down,0.9781008958816528,-0.0615577889447236,0.014230719767510891,6,us_2y_treasury_fred_t_minus_1,0.2444518506526947,4.23
samsung_electronics,005930,technical_all_guarded,depth3_conservative,test,2024-01-02,0,0,down,0.9781008958816528,-0.0615577889447236,0.014230719767510891,7,tech_macd_hist_ratio,-0.215425506234169,0.007167168859961611
samsung_electronics,005930,technical_all_guarded,depth3_conservative,test,2024-01-02,0,0,down,0.9781008958816528,-0.0615577889447236,0.014230719767510891,8,vix_t_minus_5,0.1858404278755188,12.470000267028809
samsung_electronics,005930,technical_all_guarded,depth3_conservative,test,2024-01-02,0,0,down,0.9781008958816528,-0.0615577889447236,0.014230719767510891,9,tech_ma5_ratio,0.17335709929466248,0.024189397838394244
samsung_electronics,005930,technical_all_guarded,depth3_conservative,test,2024-01-02,0,0,down,0.9781008958816528,-0.0615577889447236,0.014230719767510891,10,us_10y_treasury_fred_t_minus_1,0.15337711572647095,3.88
samsung_electronics,005930,technical_all_guarded,depth3_conservative,test,2024-01-02,0,0,down,0.9781008958816528,-0.0615577889447236,0.014230719767510891,11,soxx_t_minus_1,0.14840182662010193,192.03334045410156
samsung_electronics,005930,technical_all_guarded,depth3_conservative,test,2024-01-02,0,0,down,0.9781008958816528,-0.0615577889447236,0.014230719767510891,12,tech_volatility_20d,-0.1479790359735489,0.009967365273217815
samsung_electronics,005930,technical_all_guarded,depth3_conservative,test,2024-10-22,1,1,up,0.532383382320404,0.0329289428076255,-0.014230719767510891,1,tech_macd_signal_ratio,0.7011600732803345,-0.052050131765863775
samsung_electronics,005930,technical_all_guarded,depth3_conservative,test,2024-10-22,1,1,up,0.532383382320404,0.0329289428076255,-0.014230719767510891,2,smh_t_minus_1,-0.3126387596130371,252.83999633789065
samsung_electronics,005930,technical_all_guarded,depth3_conservative,test,2024-10-22,1,1,up,0.532383382320404,0.0329289428076255,-0.014230719767510891,3,us_2y_treasury_fred_t_minus_1,-0.24286781251430511,4.02
samsung_electronics,005930,technical_all_guarded,depth3_conservative,test,2024-10-22,1,1,up,0.532383382320404,0.0329289428076255,-0.014230719767510891,4,us_10y_treasury_fred_t_minus_1,-0.22713126242160797,4.19
samsung_electronics,005930,technical_all_guarded,depth3_conservative,test,2024-10-22,1,1,up,0.532383382320404,0.0329289428076255,-0.014230719767510891,5,tech_macd_hist_ratio,0.22003401815891266,0.004194701701057099
samsung_electronics,005930,technical_all_guarded,depth3_conservative,test,2024-10-22,1,1,up,0.532383382320404,0.0329289428076255,-0.014230719767510891,6,soxx_t_minus_1,-0.1946524977684021,228.92999267578125
