name,ticker,recipe,feature_family,selected_params,selected_by,validation_f1_macro,validation_balanced_accuracy,validation_accuracy,validation_log_loss
sk_hynix,000660,technical_only,technical,depth4_slow_unweighted,validation_f1_macro,0.3861563187581996,0.3886419435344106,0.42292490118577075,1.1319006129177231
samsung_electronics,005930,technical_domestic_alpha,technical+domestic_alpha,depth4_slow_unweighted,validation_f1_macro,0.2831724952043677,0.3697089947089947,0.3359683794466403,1.4751517419803881
nvidia,NVDA,technical_monthly_industry,technical+monthly_industry,depth2_fast,validation_f1_macro,0.34173475613077536,0.37812663526949236,0.35135135135135137,1.2156501757143403
