date,nasdaq,sox,vix,us_rate,usd_krw
2023-10-10,13562.83984375,3512.070068359375,17.030000686645508,,1341.8900146484375
2023-10-11,13659.6796875,3537.830078125,16.09000015258789,,1338.260009765625
2023-10-12,13574.2197265625,3548.6201171875,16.690000534057617,,1348.3399658203125
2023-10-13,13407.23046875,3452.969970703125,19.31999969482422,,
2023-10-15,,,,,1352.0699462890625
2023-10-16,13567.98046875,3502.510009765625,17.209999084472656,,1347.760009765625
2023-10-17,13533.75,3474.659912109375,17.8799991607666,,1352.989990234375
2023-10-18,13314.2998046875,3413.449951171875,19.219999313354492,,1354.56005859375
2023-10-19,13186.1796875,3367.77001953125,21.399999618530273,,1356.22998046875
2023-10-20,12983.8095703125,3316.139892578125,21.709999084472656,,
2023-10-22,,,,,1349.3399658203125
2023-10-23,13018.330078125,3298.5400390625,20.3700008392334,,1334.43994140625
2023-10-24,13139.8701171875,3343.93994140625,18.969999313354492,,1343.6400146484375
2023-10-25,12821.2197265625,3205.840087890625,20.190000534057617,,1352.6800537109375
2023-10-26,12595.6103515625,3188.419921875,20.68000030517578,,1350.3399658203125
2023-10-27,12643.009765625,3227.090087890625,21.270000457763672,,
2023-10-30,12789.48046875,3185.179931640625,19.75,,1355.219970703125
2023-10-31,12851.240234375,3215.889892578125,18.139999389648438,,1348.0699462890625
2023-11-01,13061.4697265625,3290.949951171875,16.8700008392334,5.33,1350.1600341796875
2023-11-02,13294.1904296875,3368.5400390625,15.65999984741211,,1347.8399658203125
2023-11-03,13478.2802734375,3454.570068359375,14.90999984741211,,1333.6800537109375
2023-11-06,13518.7802734375,3444.889892578125,14.890000343322754,,1307.8399658203125
2023-11-07,13639.8603515625,3471.4599609375,14.8100004196167,,1297.1099853515625
2023-11-08,13650.41015625,3472.669921875,14.449999809265137,,1304.550048828125
2023-11-09,13521.4501953125,3452.340087890625,15.289999961853027,,1308.1199951171875
2023-11-10,13798.1103515625,3591.739990234375,14.170000076293945,,1315.199951171875
2023-11-13,13767.740234375,3556.75,14.760000228881836,,1319.6199951171875
2023-11-14,14094.3798828125,3685.570068359375,14.15999984741211,,1319.0699462890625
2023-11-15,14103.83984375,3712.090087890625,14.180000305175781,,1304.239990234375
2023-11-16,14113.669921875,3724.10009765625,14.319999694824219,,1301.8599853515625
2023-11-17,14125.48046875,3748.64990234375,13.800000190734863,,1292.449951171875
2023-11-20,14284.5302734375,3805.81005859375,13.40999984741211,,1294.5
2023-11-21,14199.98046875,3732.7900390625,13.350000381469727,,1288.1500244140625
2023-11-22,14265.8603515625,3744.9599609375,12.850000381469727,,1295.18994140625
2023-11-23,,,,,1298.7900390625
2023-11-24,14250.849609375,3747.929931640625,12.460000038146973,,1300.1800537109375
2023-11-27,14241.01953125,3739.31005859375,12.6899995803833,,1289.7900390625
2023-11-28,14281.759765625,3718.35009765625,12.6899995803833,,1302.530029296875
2023-11-29,14258.490234375,3753.360107421875,12.979999542236328,,1287.530029296875
2023-11-30,14226.2197265625,3724.580078125,12.920000076293945,,1288.3599853515625
2023-12-01,14305.0302734375,3738.27001953125,12.630000114440918,5.33,1296.6600341796875
2023-12-04,14185.490234375,3693.43994140625,13.079999923706055,,1299.18994140625
2023-12-05,14229.91015625,3672.39990234375,12.850000381469727,,1307.800048828125
2023-12-06,14146.7099609375,3645.820068359375,12.970000267028809,,1313.3699951171875
2023-12-07,14339.990234375,3747.5400390625,13.0600004196167,,1313.719970703125
2023-12-08,14403.9697265625,3774.169921875,12.350000381469727,,1312.760009765625
2023-12-11,14432.490234375,3902.389892578125,12.630000114440918,,1316.510009765625
2023-12-12,14533.400390625,3930.179931640625,12.069999694824219,,1313.6199951171875
2023-12-13,14733.9599609375,3990.949951171875,12.1899995803833,,1310.1400146484375
2023-12-14,14761.5595703125,4097.47021484375,12.479999542236328,,1292.010009765625
2023-12-15,14813.919921875,4117.0,12.279999732971191,,1291.9200439453125
2023-12-18,14904.8095703125,4103.7900390625,12.5600004196167,,1276.469970703125
2023-12-19,15003.2197265625,4125.56005859375,12.529999732971191,,1302.9300537109375
2023-12-20,14777.9404296875,4007.659912109375,13.670000076293945,,1297.760009765625
2023-12-21,14963.8701171875,4118.58984375,13.649999618530273,,1296.97998046875
