date,sox
2020-11-19,2570.219970703125
2020-11-20,2555.5
2020-11-23,2595.25
2020-11-24,2609.010009765625
2020-11-25,2600.239990234375
2020-11-27,2631.56005859375
2020-11-30,2663.489990234375
2020-12-01,2709.72998046875
2020-12-02,2716.35009765625
2020-12-03,2716.14990234375
2020-12-04,2793.030029296875
2020-12-07,2806.610107421875
2020-12-08,2816.27001953125
2020-12-09,2734.77001953125
2020-12-10,2733.669921875
2020-12-11,2704.080078125
2020-12-14,2736.25
2020-12-15,2774.7900390625
2020-12-16,2773.419921875
2020-12-17,2778.139892578125
2020-12-18,2764.739990234375
2020-12-21,2747.2900390625
2020-12-22,2743.969970703125
2020-12-23,2723.530029296875
2020-12-24,2750.239990234375
2020-12-28,2744.300048828125
2020-12-29,2738.050048828125
2020-12-30,2783.77001953125
2020-12-31,2795.5
2021-01-04,2783.2099609375
2021-01-05,2837.169921875
2021-01-06,2827.9599609375
2021-01-07,2937.0
2021-01-08,2936.469970703125
2021-01-11,2969.919921875
2021-01-12,2988.02001953125
2021-01-13,2991.949951171875
2021-01-14,3055.639892578125
2021-01-15,2992.77001953125
2021-01-19,3093.320068359375
2021-01-20,3085.0400390625
2021-01-21,3132.169921875
2021-01-22,3074.39990234375
2021-01-25,3079.2099609375
2021-01-26,3031.77001953125
2021-01-27,2875.1298828125
2021-01-28,2935.1201171875
2021-01-29,2887.080078125
2021-02-01,2999.989990234375
2021-02-02,3047.330078125
2021-02-03,2982.8701171875
2021-02-04,3008.419921875
2021-02-05,2985.010009765625
2021-02-08,3078.47998046875
2021-02-09,3064.949951171875
2021-02-10,3074.860107421875
2021-02-11,3180.840087890625
2021-02-12,3219.8701171875
2021-02-16,3238.919921875
2021-02-17,3178.239990234375
2021-02-18,3146.7900390625
2021-02-19,3223.4599609375
2021-02-22,3102.010009765625
2021-02-23,3083.8798828125
2021-02-24,3183.739990234375
2021-02-25,2999.159912109375
2021-02-26,3067.6201171875
2021-03-01,3169.110107421875
2021-03-02,3070.93994140625
2021-03-03,2975.580078125
2021-03-04,2831.6298828125
2021-03-05,2920.75
2021-03-08,2762.75
2021-03-09,2932.2099609375
2021-03-10,2879.320068359375
2021-03-11,2997.1298828125
2021-03-12,2965.090087890625
2021-03-15,3032.050048828125
2021-03-16,3070.320068359375
2021-03-17,3107.919921875
2021-03-18,2976.219970703125
2021-03-19,3011.3701171875
2021-03-22,3077.550048828125
2021-03-23,2994.2099609375
2021-03-24,2953.969970703125
2021-03-25,2959.8798828125
2021-03-26,3106.280029296875
2021-03-29,3054.6298828125
2021-03-30,3044.550048828125
2021-03-31,3124.93994140625
2021-04-01,3240.169921875
2021-04-05,3305.429931640625
2021-04-06,3266.10009765625
2021-04-07,3266.4599609375
2021-04-08,3301.260009765625
2021-04-09,3294.530029296875
2021-04-12,3258.330078125
2021-04-13,3252.699951171875
2021-04-14,3213.8798828125
2021-04-15,3271.330078125
2021-04-16,3253.080078125
2021-04-19,3171.0
2021-04-20,3121.429931640625
2021-04-21,3207.25
2021-04-22,3133.169921875
2021-04-23,3196.97998046875
2021-04-26,3250.260009765625
2021-04-27,3225.610107421875
2021-04-28,3178.489990234375
2021-04-29,3202.5
2021-04-30,3108.989990234375
2021-05-03,3073.3798828125
2021-05-04,3024.31005859375
2021-05-05,3042.8798828125
2021-05-06,3066.219970703125
2021-05-07,3112.030029296875
2021-05-10,2967.110107421875
2021-05-11,2976.010009765625
2021-05-12,2851.14990234375
2021-05-13,2893.93994140625
2021-05-14,2981.419921875
2021-05-17,2954.6298828125
2021-05-18,2929.14990234375
2021-05-19,2987.280029296875
2021-05-20,3066.110107421875
2021-05-21,3052.10009765625
2021-05-24,3122.97998046875
2021-05-25,3134.669921875
2021-05-26,3140.97998046875
2021-05-27,3159.27001953125
2021-05-28,3186.56005859375
2021-06-01,3174.320068359375
2021-06-02,3196.97998046875
2021-06-03,3139.18994140625
2021-06-04,3214.139892578125
2021-06-07,3191.659912109375
2021-06-08,3171.219970703125
2021-06-09,3158.47998046875
2021-06-10,3196.2099609375
2021-06-11,3210.06005859375
2021-06-14,3255.340087890625
2021-06-15,3225.97998046875
2021-06-16,3201.010009765625
2021-06-17,3231.7099609375
2021-06-18,3152.81005859375
2021-06-21,3171.989990234375
2021-06-22,3185.429931640625
2021-06-23,3197.219970703125
2021-06-24,3253.800048828125
2021-06-25,3241.47998046875
2021-06-28,3323.139892578125
2021-06-29,3348.8701171875
2021-06-30,3345.31005859375
2021-07-01,3295.06005859375
2021-07-02,3315.830078125
2021-07-06,3307.919921875
2021-07-07,3261.72998046875
2021-07-08,3222.81005859375
2021-07-09,3278.389892578125
2021-07-12,3319.0
2021-07-13,3300.81005859375
2021-07-14,3289.179931640625
2021-07-15,3217.739990234375
2021-07-16,3145.449951171875
2021-07-19,3147.510009765625
2021-07-20,3190.949951171875
2021-07-21,3288.75
2021-07-22,3259.419921875
2021-07-23,3280.06005859375
2021-07-26,3276.919921875
2021-07-27,3215.969970703125
2021-07-28,3272.449951171875
2021-07-29,3333.239990234375
2021-07-30,3356.530029296875
2021-08-02,3377.489990234375
2021-08-03,3396.659912109375
2021-08-04,3436.89990234375
2021-08-05,3424.4599609375
2021-08-06,3412.050048828125
2021-08-09,3399.760009765625
2021-08-10,3358.8701171875
2021-08-11,3350.929931640625
2021-08-12,3312.9599609375
2021-08-13,3335.0400390625
2021-08-16,3322.639892578125
2021-08-17,3256.820068359375
