name,ticker,recipe,params,split,date,true_label,predicted_label,explained_class_name,prediction_probability,future_5d_return,base_value,rank,feature,shap_value,feature_value
samsung_electronics,005930,technical_only,depth3_regularized,test,2024-03-04,0,0,down,0.9593523144721985,-0.0333778371161548,-0.0007680380949750543,12,tech_macd_signal_ratio,0.13888011872768402,-0.0029329716567135455
samsung_electronics,005930,technical_only,depth3_regularized,test,2024-01-17,1,1,up,0.9651292562484741,0.0422535211267605,0.0007680380949750543,1,tech_momentum_10d,0.6936092376708984,-0.07792207792207795
samsung_electronics,005930,technical_only,depth3_regularized,test,2024-01-17,1,1,up,0.9651292562484741,0.0422535211267605,0.0007680380949750543,2,tech_macd_signal_ratio,0.38842207193374634,0.007488379594805964
samsung_electronics,005930,technical_only,depth3_regularized,test,2024-01-17,1,1,up,0.9651292562484741,0.0422535211267605,0.0007680380949750543,3,tech_momentum_5d,0.3695383667945862,-0.03532608695652173
samsung_electronics,005930,technical_only,depth3_regularized,test,2024-01-17,1,1,up,0.9651292562484741,0.0422535211267605,0.0007680380949750543,4,tech_volatility_20d,0.36461812257766724,0.014538873159279486
samsung_electronics,005930,technical_only,depth3_regularized,test,2024-01-17,1,1,up,0.9651292562484741,0.0422535211267605,0.0007680380949750543,5,tech_bb_width,0.31549158692359924,0.11924049517227481
samsung_electronics,005930,technical_only,depth3_regularized,test,2024-01-17,1,1,up,0.9651292562484741,0.0422535211267605,0.0007680380949750543,6,tech_atr14_ratio,0.2971985936164856,0.02203219315895372
samsung_electronics,005930,technical_only,depth3_regularized,test,2024-01-17,1,1,up,0.9651292562484741,0.0422535211267605,0.0007680380949750543,7,tech_intraday_range_ratio,0.2746966481208801,0.0323943661971831
samsung_electronics,005930,technical_only,depth3_regularized,test,2024-01-17,1,1,up,0.9651292562484741,0.0422535211267605,0.0007680380949750543,8,tech_stochastic_k14,0.26748010516166687,0.0
samsung_electronics,005930,technical_only,depth3_regularized,test,2024-01-17,1,1,up,0.9651292562484741,0.0422535211267605,0.0007680380949750543,9,tech_stochastic_d3,0.16780689358711243,0.060904238214676144
samsung_electronics,005930,technical_only,depth3_regularized,test,2024-01-17,1,1,up,0.9651292562484741,0.0422535211267605,0.0007680380949750543,10,tech_ma5_ratio,0.15934470295906067,-0.024189114898295783
samsung_electronics,005930,technical_only,depth3_regularized,test,2024-01-17,1,1,up,0.9651292562484741,0.0422535211267605,0.0007680380949750543,11,tech_macd_hist_ratio,0.1456175446510315,-0.010016509635843709
samsung_electronics,005930,technical_only,depth3_regularized,test,2024-01-17,1,1,up,0.9651292562484741,0.0422535211267605,0.0007680380949750543,12,tech_momentum_20d,-0.13746170699596405,-0.03137789904502042
sk_hynix,000660,technical_only,shallow_regularized,test,2024-10-07,1,0,down,0.8732349872589111,0.0432666306111411,0.008961650542914867,1,tech_macd_signal_ratio,0.7061448097229004,-0.017169383571830052
sk_hynix,000660,technical_only,shallow_regularized,test,2024-10-07,1,0,down,0.8732349872589111,0.0432666306111411,0.008961650542914867,2,tech_momentum_10d,0.33062824606895447,0.21007853403141352
sk_hynix,000660,technical_only,shallow_regularized,test,2024-10-07,1,0,down,0.8732349872589111,0.0432666306111411,0.008961650542914867,3,tech_intraday_range_ratio,-0.26633182168006897,0.04813412655489454
sk_hynix,000660,technical_only,shallow_regularized,test,2024-10-07,1,0,down,0.8732349872589111,0.0432666306111411,0.008961650542914867,4,tech_bb_width,0.263500452041626,0.23975856275115262
sk_hynix,000660,technical_only,shallow_regularized,test,2024-10-07,1,0,down,0.8732349872589111,0.0432666306111411,0.008961650542914867,5,tech_atr14_ratio,0.2456977665424347,0.048945375878853434
sk_hynix,000660,technical_only,shallow_regularized,test,2024-10-07,1,0,down,0.8732349872589111,0.0432666306111411,0.008961650542914867,6,tech_ma10_ratio,0.21075959503650665,0.07794554888357719
sk_hynix,000660,technical_only,shallow_regularized,test,2024-10-07,1,0,down,0.8732349872589111,0.0432666306111411,0.008961650542914867,7,tech_ma5_ratio,0.19659043848514557,0.04286520022560625
sk_hynix,000660,technical_only,shallow_regularized,test,2024-10-07,1,0,down,0.8732349872589111,0.0432666306111411,0.008961650542914867,8,tech_momentum_20d,0.17883692681789398,0.06264367816091965
sk_hynix,000660,technical_only,shallow_regularized,test,2024-10-07,1,0,down,0.8732349872589111,0.0432666306111411,0.008961650542914867,9,tech_stochastic_k14,-0.14101837575435638,0.9013452914798207
sk_hynix,000660,technical_only,shallow_regularized,test,2024-10-07,1,0,down,0.8732349872589111,0.0432666306111411,0.008961650542914867,10,tech_ma20_ratio,0.11868983507156372,0.1177946377293475
sk_hynix,000660,technical_only,shallow_regularized,test,2024-10-07,1,0,down,0.8732349872589111,0.0432666306111411,0.008961650542914867,11,tech_bb_percent_b,0.10089820623397827,0.9913052379764531
sk_hynix,000660,technical_only,shallow_regularized,test,2024-10-07,1,0,down,0.8732349872589111,0.0432666306111411,0.008961650542914867,12,tech_volatility_20d,-0.09864607453346252,0.045007015672544885
sk_hynix,000660,technical_only,shallow_regularized,test,2024-12-06,1,1,up,0.9014384746551514,0.0502692998204667,-0.008961650542914867,1,tech_macd_signal_ratio,1.1617372035980225,-0.029276861828796453
sk_hynix,000660,technical_only,shallow_regularized,test,2024-12-06,1,1,up,0.9014384746551514,0.0502692998204667,-0.008961650542914867,2,tech_intraday_range_ratio,0.32662689685821533,0.05146618791143028
sk_hynix,000660,technical_only,shallow_regularized,test,2024-12-06,1,1,up,0.9014384746551514,0.0502692998204667,-0.008961650542914867,3,tech_return_1d,0.24966643750667572,-0.03410404624277452
sk_hynix,000660,technical_only,shallow_regularized,test,2024-12-06,1,1,up,0.9014384746551514,0.0502692998204667,-0.008961650542914867,4,tech_atr14_ratio,0.23871928453445435,0.037402752842609216
sk_hynix,000660,technical_only,shallow_regularized,test,2024-12-06,1,1,up,0.9014384746551514,0.0502692998204667,-0.008961650542914867,5,tech_stochastic_d3,-0.19146162271499634,0.5372907153729073
sk_hynix,000660,technical_only,shallow_regularized,test,2024-12-06,1,1,up,0.9014384746551514,0.0502692998204667,-0.008961650542914867,6,tech_close_to_20d_low,-0.1823791116476059,0.06027918781725883
sk_hynix,000660,technical_only,shallow_regularized,test,2024-12-06,1,1,up,0.9014384746551514,0.0502692998204667,-0.008961650542914867,7,tech_volatility_20d,0.16066579520702362,0.03021085048211635
sk_hynix,000660,technical_only,shallow_regularized,test,2024-12-06,1,1,up,0.9014384746551514,0.0502692998204667,-0.008961650542914867,8,tech_macd_ratio,0.1416546106338501,-0.029565680568392077
sk_hynix,000660,technical_only,shallow_regularized,test,2024-12-06,1,1,up,0.9014384746551514,0.0502692998204667,-0.008961650542914867,9,tech_momentum_5d,0.07709339261054993,0.045028142589118136
sk_hynix,000660,technical_only,shallow_regularized,test,2024-12-06,1,1,up,0.9014384746551514,0.0502692998204667,-0.008961650542914867,10,tech_ma20_ratio,0.076644167304039,-0.03020806128667186
sk_hynix,000660,technical_only,shallow_regularized,test,2024-12-06,1,1,up,0.9014384746551514,0.0502692998204667,-0.008961650542914867,11,tech_ma5_ratio,0.0682467520236969,0.004448184659773924
sk_hynix,000660,technical_only,shallow_regularized,test,2024-12-06,1,1,up,0.9014384746551514,0.0502692998204667,-0.008961650542914867,12,tech_volume_change_1d,0.05745283514261246,-0.050772160521021625
