name,ticker,recipe,params,split,class_label,class_name,feature,mean_abs_shap,mean_shap
nvidia,NVDA,technical_only,baseline_depth3,test,overall,overall,tech_ma20_ratio,0.05929543823003769,
nvidia,NVDA,technical_only,baseline_depth3,test,overall,overall,tech_rsi14,0.07894167304039001,
nvidia,NVDA,technical_only,baseline_depth3,test,overall,overall,tech_bb_percent_b,0.07306075096130371,
nvidia,NVDA,technical_only,baseline_depth3,test,overall,overall,tech_bb_width,0.2196335792541504,
nvidia,NVDA,technical_only,baseline_depth3,test,overall,overall,tech_volatility_20d,0.37904784083366394,
nvidia,NVDA,technical_only,baseline_depth3,test,overall,overall,tech_momentum_5d,0.23227287828922272,
nvidia,NVDA,technical_only,baseline_depth3,test,overall,overall,tech_momentum_10d,0.057623300701379776,
nvidia,NVDA,technical_only,baseline_depth3,test,overall,overall,tech_momentum_20d,0.12323948740959167,
nvidia,NVDA,technical_only,baseline_depth3,test,overall,overall,tech_macd_ratio,0.2548898756504059,
nvidia,NVDA,technical_only,baseline_depth3,test,overall,overall,tech_macd_signal_ratio,0.1975797414779663,
nvidia,NVDA,technical_only,baseline_depth3,test,overall,overall,tech_macd_hist_ratio,0.2460031658411026,
nvidia,NVDA,technical_only,baseline_depth3,test,overall,overall,tech_stochastic_k14,0.06800562888383865,
nvidia,NVDA,technical_only,baseline_depth3,test,overall,overall,tech_stochastic_d3,0.12850920855998993,
nvidia,NVDA,technical_only,baseline_depth3,test,overall,overall,tech_atr14_ratio,0.3373606503009796,
nvidia,NVDA,technical_only,baseline_depth3,test,overall,overall,tech_volume_ratio_20d,0.12221977114677429,
nvidia,NVDA,technical_only,baseline_depth3,test,overall,overall,tech_volume_change_1d,0.06049938499927521,
nvidia,NVDA,technical_only,baseline_depth3,test,overall,overall,tech_close_to_20d_high,0.030549941584467888,
nvidia,NVDA,technical_only,baseline_depth3,test,overall,overall,tech_close_to_20d_low,0.08655153959989548,
nvidia,NVDA,technical_only,baseline_depth3,test,overall,overall,tech_intraday_range_ratio,0.09227516502141953,
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,0,down,tech_return_1d,0.05348243936896324,0.0034836125560104847
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,0,down,tech_ma5_ratio,0.13282987475395203,-0.011321241967380047
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,0,down,tech_ma10_ratio,0.07945473492145538,0.017653198912739754
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,0,down,tech_ma20_ratio,0.05558495596051216,0.009675925597548485
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,0,down,tech_rsi14,0.07586099952459335,-0.0047388020902872086
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,0,down,tech_bb_percent_b,0.07142627239227295,-0.0001929431309690699
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,0,down,tech_bb_width,0.22784198820590973,-0.0036044407170265913
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,0,down,tech_volatility_20d,0.43683138489723206,0.09762439131736755
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,0,down,tech_momentum_5d,0.1965322345495224,0.028131425380706787
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,0,down,tech_momentum_10d,0.05439341068267822,-0.00914361234754324
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,0,down,tech_momentum_20d,0.1086108386516571,-0.024528058245778084
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,0,down,tech_macd_ratio,0.1319863200187683,-0.06265224516391754
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,0,down,tech_macd_signal_ratio,0.21580028533935547,-0.06029004603624344
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,0,down,tech_macd_hist_ratio,0.18279312551021576,-0.055873505771160126
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,0,down,tech_stochastic_k14,0.06989506632089615,0.01197050791233778
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,0,down,tech_stochastic_d3,0.1182519793510437,-0.0020167494658380747
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,0,down,tech_atr14_ratio,0.41924551129341125,0.00439617270603776
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,0,down,tech_volume_ratio_20d,0.13753177225589752,-0.018675193190574646
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,0,down,tech_volume_change_1d,0.0422932431101799,0.009862551465630531
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,0,down,tech_close_to_20d_high,0.037401098757982254,0.0019158325158059597
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,0,down,tech_close_to_20d_low,0.08247768878936768,0.01515967957675457
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,0,down,tech_intraday_range_ratio,0.10125969350337982,2.3518646230513696e-06
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,1,up,tech_return_1d,0.05348243936896324,-0.0034836125560104847
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,1,up,tech_ma5_ratio,0.13282987475395203,0.011321241967380047
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,1,up,tech_ma10_ratio,0.07945473492145538,-0.017653198912739754
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,1,up,tech_ma20_ratio,0.05558495596051216,-0.009675925597548485
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,1,up,tech_rsi14,0.07586099952459335,0.0047388020902872086
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,1,up,tech_bb_percent_b,0.07142627239227295,0.0001929431309690699
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,1,up,tech_bb_width,0.22784198820590973,0.0036044407170265913
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,1,up,tech_volatility_20d,0.43683138489723206,-0.09762439131736755
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,1,up,tech_momentum_5d,0.1965322345495224,-0.028131425380706787
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,1,up,tech_momentum_10d,0.05439341068267822,0.00914361234754324
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,1,up,tech_momentum_20d,0.1086108386516571,0.024528058245778084
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,1,up,tech_macd_ratio,0.1319863200187683,0.06265224516391754
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,1,up,tech_macd_signal_ratio,0.21580028533935547,0.06029004603624344
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,1,up,tech_macd_hist_ratio,0.18279312551021576,0.055873505771160126
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,1,up,tech_stochastic_k14,0.06989506632089615,-0.01197050791233778
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,1,up,tech_stochastic_d3,0.1182519793510437,0.0020167494658380747
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,1,up,tech_atr14_ratio,0.41924551129341125,-0.00439617270603776
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,1,up,tech_volume_ratio_20d,0.13753177225589752,0.018675193190574646
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,1,up,tech_volume_change_1d,0.0422932431101799,-0.009862551465630531
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,1,up,tech_close_to_20d_high,0.037401098757982254,-0.0019158325158059597
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,1,up,tech_close_to_20d_low,0.08247768878936768,-0.01515967957675457
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,1,up,tech_intraday_range_ratio,0.10125969350337982,-2.3518646230513696e-06
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,overall,overall,tech_return_1d,0.05348243936896324,
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,overall,overall,tech_ma5_ratio,0.13282987475395203,
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,overall,overall,tech_ma10_ratio,0.07945473492145538,
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,overall,overall,tech_ma20_ratio,0.05558495596051216,
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,overall,overall,tech_rsi14,0.07586099952459335,
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,overall,overall,tech_bb_percent_b,0.07142627239227295,
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,overall,overall,tech_bb_width,0.22784198820590973,
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,overall,overall,tech_volatility_20d,0.43683138489723206,
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,overall,overall,tech_momentum_5d,0.1965322345495224,
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,overall,overall,tech_momentum_10d,0.05439341068267822,
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,overall,overall,tech_momentum_20d,0.1086108386516571,
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,overall,overall,tech_macd_ratio,0.1319863200187683,
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,overall,overall,tech_macd_signal_ratio,0.21580028533935547,
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,overall,overall,tech_macd_hist_ratio,0.18279312551021576,
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,overall,overall,tech_stochastic_k14,0.06989506632089615,
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,overall,overall,tech_stochastic_d3,0.1182519793510437,
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,overall,overall,tech_atr14_ratio,0.41924551129341125,
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,overall,overall,tech_volume_ratio_20d,0.13753177225589752,
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,overall,overall,tech_volume_change_1d,0.0422932431101799,
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,overall,overall,tech_close_to_20d_high,0.037401098757982254,
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,overall,overall,tech_close_to_20d_low,0.08247768878936768,
nvidia,NVDA,technical_only,baseline_depth3,recent_regime,overall,overall,tech_intraday_range_ratio,0.10125969350337982,
samsung_electronics,005930,technical_only,depth3_regularized,test,0,down,tech_return_1d,0.13578464090824127,0.007912283763289452
samsung_electronics,005930,technical_only,depth3_regularized,test,0,down,tech_ma5_ratio,0.19721750915050507,-0.00406635832041502
samsung_electronics,005930,technical_only,depth3_regularized,test,0,down,tech_ma10_ratio,0.06847221404314041,-0.004581511486321688
samsung_electronics,005930,technical_only,depth3_regularized,test,0,down,tech_ma20_ratio,0.11012353748083115,0.014316413551568985
samsung_electronics,005930,technical_only,depth3_regularized,test,0,down,tech_rsi14,0.10842666774988174,-0.002123568905517459
samsung_electronics,005930,technical_only,depth3_regularized,test,0,down,tech_bb_percent_b,0.15202605724334717,0.04310981556773186
samsung_electronics,005930,technical_only,depth3_regularized,test,0,down,tech_bb_width,0.16426336765289307,-0.05050240457057953
samsung_electronics,005930,technical_only,depth3_regularized,test,0,down,tech_volatility_20d,0.2258445769548416,0.11731258034706116
samsung_electronics,005930,technical_only,depth3_regularized,test,0,down,tech_momentum_5d,0.10881357640028,-0.044501010328531265
samsung_electronics,005930,technical_only,depth3_regularized,test,0,down,tech_momentum_10d,0.21306592226028442,-0.07727478444576263
samsung_electronics,005930,technical_only,depth3_regularized,test,0,down,tech_momentum_20d,0.12305300682783127,-0.013993239030241966
samsung_electronics,005930,technical_only,depth3_regularized,test,0,down,tech_macd_ratio,0.1269807666540146,-0.006609683856368065
samsung_electronics,005930,technical_only,depth3_regularized,test,0,down,tech_macd_signal_ratio,0.36740416288375854,-0.22268958389759064
samsung_electronics,005930,technical_only,depth3_regularized,test,0,down,tech_macd_hist_ratio,0.20511475205421448,-0.05822347477078438
samsung_electronics,005930,technical_only,depth3_regularized,test,0,down,tech_stochastic_k14,0.12249951809644699,-0.02443915605545044
samsung_electronics,005930,technical_only,depth3_regularized,test,0,down,tech_stochastic_d3,0.11991271376609802,-0.0026834579184651375
samsung_electronics,005930,technical_only,depth3_regularized,test,0,down,tech_atr14_ratio,0.3960922360420227,-0.0832841619849205
samsung_electronics,005930,technical_only,depth3_regularized,test,0,down,tech_volume_ratio_20d,0.08274014294147491,0.00981106422841549
samsung_electronics,005930,technical_only,depth3_regularized,test,0,down,tech_volume_change_1d,0.0772855132818222,0.0005575337563641369
